,Price Score,Market Capitalization Score,Price to Earnings Ratio (TTM) Score,Basic EPS (TTM) Score,Number of Employees Score,Free Cash Flow (Annual YoY Growth) Score,Free Cash Flow Margin (FY) Score,Free Cash Flow (Quarterly YoY Growth) Score,3-Month Performance Score,Basic EPS (FY) Score,EPS Diluted (TTM) Score,EBITDA (TTM) Score,Gross Profit (MRQ) Score,Gross Profit (FY) Score,Total Revenue (FY) Score,EPS Diluted (FY) Score,Last Year Revenue (FY) Score,Net Income (FY) Score,Current Ratio (MRQ) Score,Debt to Equity Ratio (MRQ) Score,Net Debt (MRQ) Score,Quick Ratio (MRQ) Score,Total Assets (MRQ) Score,Total Debt (MRQ) Score,Total Current Assets (MRQ) Score,Dividend Yield Forward Score,Dividends Paid (FY) Score,Dividends per Share (FY) Score,Gross Margin (TTM) Score,Operating Margin (TTM) Score,Pretax Margin (TTM) Score,Net Margin (TTM) Score,6-Month Performance Score,YTD Performance Score,Yearly Performance Score,1-Year Beta Score,Volatility Score,Price to Revenue Ratio (TTM) Score,Enterprise Value/EBITDA (TTM) Score,Enterprise Value (MRQ) Score,Total Shares Outstanding Score,Aggregated Score,Ticker,Sector,Description
82,1.0,0.34958585606214,0.6108885780305701,1.0,0.0870727213404218,1.0,0.678163503571612,0.211099973479917,0.9294115510183834,1.0,1.0,0.2735816160141684,0.6961052154016096,,0.0757402737923376,1.0,0.0757402737923376,0.1311846883167521,0.252674202007929,0.2090778648036835,0.9272265232412764,0.3222908436171784,0.057847728589134,0.858193087259012,0.1946505357008146,,1.0,0.0,,0.6955846738723126,0.6592784794937815,0.6634561804659228,0.8175157293104491,0.9040880260684948,0.5118193211549222,0.5961766861676903,0.2318268243051749,0.5844757536721708,0.3048937317106219,0.1782235412272979,0.0,0.6668017007403513,BKNG,Consumer Services,Booking Holdings Inc. Common Stock
357,0.2206064985210107,0.027030831642589,0.0,0.9029893791289502,,0.5413389276411742,0.5387129570457462,0.5098768710708883,0.8131774125135309,0.9039603516508596,0.9018756944498404,0.276963522881391,0.0790262052232917,0.1549296105049372,0.1665621788089175,0.8647178789938818,0.1665621788089175,0.3442452078051361,0.8619615009704863,0.5233554797623542,0.917962991610451,0.5480774872469387,0.0331727600701057,0.9571541348558208,0.1109317001198243,0.158180835612818,0.9460502729754322,0.2726817042606517,0.1900119542564255,0.555487027248064,0.692434501268592,0.7032396036690538,1.0,0.9800079607868426,1.0,0.7155954189089342,0.4471592345637273,0.9692144993542566,0.0,0.0154647523972026,0.0461709216761345,0.6649334047228652,STLD,Non-Energy Minerals,"Steel Dynamics, Inc."
17,0.2701018357531555,1.0,0.791344917626201,0.3234751243972406,0.4982774504347159,0.1346753513811436,0.5579223547464636,0.3418029546362803,0.39728089344006,0.2900548995952836,0.3150063326055369,0.9944830230551018,1.0,1.0,0.632020498663932,0.2742211491127312,0.632020498663932,1.0,0.0179329451430005,0.4661510328462144,0.4196889215618763,0.0028989411456138,0.3564944843064567,0.4652205715204721,0.3605449815000325,0.4719689960218916,0.0,0.7063057644110277,0.4960474232916106,0.5322412327141574,0.6812007538135567,0.7114034085546597,0.3724772590567542,0.01925469772695,0.335199065433483,0.1560152005144244,0.052734367636831,0.715468974044468,0.3092449875509592,1.0,0.9001394816866002,0.6615825734030425,PG,Consumer Non-Durables,Procter & Gamble Company (The)
36,0.2835820895522388,0.7366195614384281,1.0,0.1450121897759696,0.3495336161065582,0.9996395250138352,0.393802810638464,0.3282549470265117,0.2076672046476166,0.1443488467824435,0.1412559538147149,1.0,1.0,0.9109219491498656,0.6314660585374511,0.1415410581588879,0.6314660585374511,0.2780072864990773,0.0835891571766429,0.3451425798015474,1.0,0.1084392567689665,0.6555533732960026,1.0,0.3528432406258937,,1.0,0.0,0.4135176527812602,0.4003414273100284,0.3552484614465706,0.4131255156292681,0.4324774102668955,0.4369123812355117,0.9514079306031512,0.181160326576259,0.1630141349311979,0.8673050873142376,0.1382344208162246,0.8998008137973684,0.4640797992464899,0.660617257613968,TMUS,Communications,"T-Mobile US, Inc."
37,0.5711156772867885,0.7267323987354676,0.7856847677442297,0.5267521360948111,1.0,0.1697109653470194,0.506280371686315,0.4346813221711103,0.1964452710110789,0.4884922785981243,0.5215541690300624,0.5748091975690032,0.6069137604544738,0.6098437287557927,0.4826214237737996,0.4658024488775327,0.4826214237737996,0.582328041644635,0.2006820364238568,0.5575998665605497,0.9805390455799344,0.2642633452026567,0.1360680447019105,0.9536055676776548,0.3396057199899649,0.2599993591061799,0.4416096451319381,0.7779448621553885,0.2892926423254481,0.4119085732503107,0.570555528978735,0.5895649244736295,0.2252998345386821,0.3068277295669641,0.2522720704538282,0.5961607624511391,0.0989989809560752,0.8276418139883558,0.2523179702426769,0.6056202217311908,0.234995452619344,0.6558204969494976,ACN,Technology Services,Accenture plc
244,0.2689276762932689,0.0881741365639155,0.0,1.0,0.0044575168416405,1.0,0.3011129571068899,0.730131365197404,0.2421308259155044,1.0,1.0,0.7380751183699421,0.3040139685659051,0.690910378486526,0.1679227536796636,1.0,0.1679227536796636,1.0,1.0,0.5753796758273539,0.0,1.0,0.0582737769480716,0.0,0.3412198482107926,0.0,1.0,0.0,0.9996737930053042,1.0,1.0,1.0,0.0979914448437493,0.0,0.3637580699308693,0.2122724673227459,0.4332403472655973,0.9047871611297608,0.0,0.0279456495945908,0.0724185870248984,0.6488846448936729,BNTX,Health Technology,BioNTech SE
57,0.54216813060266,0.5316660290890319,0.8538613242218138,0.630384458612442,0.5064343703817439,0.1835050790835755,0.4056676739602232,0.5243810975326819,0.7258357535516335,0.5316864813312846,0.6284975019230917,0.508348688508674,0.5416305033927726,0.4335252956759837,0.3973637593361188,0.509595474186768,0.3973637593361188,0.5516707091466065,0.2413349103724155,0.2436785825431779,0.3803053219510398,0.1449923351715335,0.2415717457913894,0.4398131323831189,0.723895221236454,0.3028456466140196,0.4695177434030937,0.874185463659148,0.2458521551864945,0.3838171527764984,0.5903645947521157,0.6217874686363674,1.0,0.5354983794412619,0.8058167556444703,0.3647439700442454,0.0756080596595606,0.8555376348580408,0.272919930652503,0.353827905449388,0.1810330718059857,0.6465807765542781,CAT,Producer Manufacturing,"Caterpillar, Inc."
46,0.749023415449229,0.6244161288867339,0.6592101829527184,0.4864105147392464,0.0510863098094159,1.0,0.3230645837154972,0.7047174959254783,0.7174033499947926,0.4572154044922297,0.4805320942664666,0.9939729489813124,0.2696530544816159,0.3737628249336406,0.2417312105283326,0.4362619845753533,0.2417312105283326,0.393942959233984,0.1775564531178,0.4611563571355062,0.7337852676152212,0.2384533076027188,0.1406857919505345,0.742807065835113,0.1395010359630948,,1.0,0.0,0.3928615988177771,0.4597545186767631,0.5964532210665678,0.6441465848198633,1.0,0.868207147164933,0.3646459472057181,0.8915537400552795,0.276534804458585,0.6551538167019951,0.0758436690920782,0.4472266137694953,0.1516771924857052,0.6411300831637967,NFLX,Technology Services,"Netflix, Inc."
40,0.0403052814595705,0.6787191627538963,0.6933331862036921,,,0.1191180804602266,0.4799407802765157,0.3156431257019794,0.7935113445099805,,0.1400515932524728,1.0,1.0,1.0,0.9633989162881148,0.094743586738242,0.9633989162881148,0.4632928246032918,0.0756244364867371,0.4124972277276287,1.0,,0.7922317530296362,1.0,0.3598432283452135,0.5432180874259638,0.0,0.2165413533834586,0.6466422590477755,0.4757009457500307,0.4501205806193226,0.4602363014255426,0.4435051009738169,0.6593905224198436,0.2497183624069266,0.2110251832471443,0.1400359528593727,0.934981411338916,0.0417716028130415,0.7797960062087748,1.0,0.6396947893458163,CMCSA,Consumer Services,Comcast Corporation
156,0.0336441845236751,0.1613114293575583,1.0,0.3261091927061302,0.742985048845556,0.0059884360614983,0.1126758765781879,0.6027638528086023,0.0939624432440134,0.3218371597305151,0.3226559646928103,1.0,0.6914204276471517,0.8021451807055271,1.0,0.3091883697851957,1.0,0.830467789073238,0.1707534135196758,0.3470534379030899,1.0,0.174732928425747,0.8023914626342882,1.0,1.0,0.1161546308694594,0.9576888080072794,0.0,0.0148380506335016,0.2337836042329293,0.4500059966702949,0.5006402779775205,0.3573019670568226,0.4690082853276001,0.1128174149661536,0.7050282636753669,0.8419631139671082,0.0,0.0293647910937817,0.403393322040294,0.5331264605930504,0.6360083389744473,GM,Consumer Durables,General Motors Company
14,0.7896899767426108,1.0,0.6552827443115499,0.4921977743084128,,0.2074632737571881,1.0,0.403653946153485,0.551929547148925,0.4636223951222096,0.4909828359194709,0.6656317901609937,,,0.1663711460615703,0.4466740117364839,0.1663711460615703,0.8234386275680057,0.1784653625260818,0.2635327738061492,0.8225331608169326,,0.1098670653202668,0.7877852537883063,0.2682644416413304,0.0430525878735739,0.5671064604185623,0.4090225563909775,,1.0,1.0,1.0,0.4819340294596465,0.4472606034430858,0.5128951238524937,0.413158260916362,0.0394590402709149,1.0,0.5416541881751261,1.0,0.3536571558524525,0.6351494124657266,MA,Commercial Services,Mastercard Incorporated
31,0.0605821121322284,0.8033340027032733,0.8731139806002466,0.2045690510432448,0.3893585782008714,0.1333284810619819,0.7133445454588632,0.4365256256995712,0.4216634104511944,0.1609736017313547,0.2012564200188035,0.7986303415112171,1.0,1.0,0.4019680229951551,0.1574736085390343,0.4019680229951551,0.9720777506337056,0.2524172630031996,0.5425765672504963,0.0,0.2904448874250714,0.279497373501195,0.8522703549464093,0.6109831386260726,0.58722110591425,0.0,0.3007518796992481,0.716531771042272,0.6421404274633271,0.7701632620303345,0.7905463159889394,0.5048586945443551,0.2678695915567572,0.3299567444662976,0.2119110874221254,0.0,0.7546686186404657,0.1556781196633866,0.5631977038628153,1.0,0.6346003952915089,CSCO,Electronic Technology,"Cisco Systems, Inc."
58,0.519791360895974,0.5235873863384817,0.8411573066627411,0.5800256869727056,0.1057856553365449,0.1301964658614189,0.8630743257281025,0.464404938739799,0.14708339357725,0.4668951772315441,0.5784738032152541,0.6425294492042327,0.5836703092946189,0.6014624867808912,0.1965037616311795,0.4491939957961195,0.1965037616311795,0.5045990208643764,0.3124928928278715,1.0,0.4343730902684737,0.2911544691286746,0.1878476759796974,0.4061169608187289,0.3990712296995971,0.6358605353812739,0.0871246587807097,1.0,0.910453256024066,0.8196363583665335,0.8059338165494887,0.8680916308429953,0.418938613200379,0.1218441822289985,0.6226520011172028,0.0230472353829405,0.0775472383416242,0.6505579693381645,0.1761210821156798,0.4624164022321729,0.1861837063567317,0.6188351043366429,AMGN,Health Technology,Amgen Inc.
5,0.3280195091110258,1.0,0.4450657820253394,0.2363316849577395,0.4660816075849759,0.3225482647806801,0.405439760068412,0.6879828951924445,0.0,0.1216390810125653,0.2195316202923099,0.8028665916653354,0.6313811740571249,0.410998703451617,0.420176158163351,0.1111019948897067,0.420176158163351,0.4754556433876265,0.2552382646490088,0.5571153402648368,0.0,0.2013965804987782,0.2213366265695857,0.9138018219747288,0.6083340204666308,,1.0,0.0,0.2107319458552588,0.4381152120984653,0.5944224244819354,0.657842221187735,0.0,1.0,0.0,1.0,1.0,0.4250694005305824,0.7026841831776888,1.0,1.0,0.6187435320861545,TSLA,Consumer Durables,"Tesla, Inc."
144,0.4706573034976404,0.1746755317637575,0.9780634088296766,1.0,0.0,1.0,0.5360405648974382,0.5876195450128152,0.0312335430723965,0.4151379418561524,1.0,0.6593266736525387,0.2901313713113461,0.1934451665629404,0.1312807108102413,0.3839205482235089,0.1312807108102413,0.2060571052488899,0.1402191654749237,0.5427428868158855,0.8640223457161218,0.1670765143562501,0.1005690889211723,0.9182245411428864,0.0520718384704588,1.0,0.6373976342129208,0.4611528822055138,0.4625532627461972,0.9511153576113636,0.9208569777967316,0.9162841130766356,0.3940405411414812,0.3094380549550377,0.5642850145196413,0.298357737719064,0.2778927263483882,0.8630513752301449,0.0,0.152188257499102,0.0704293544714019,0.6164494398452258,PXD,Energy Minerals,Pioneer Natural Resources Company
41,0.7723033847404431,0.6643620153182948,0.6539841735458909,0.4871142147400155,0.1299637256971767,0.1743114516141689,1.0,0.4346985740925203,0.5850034094179233,0.45795310506731,0.4862392093178656,0.3470756303158474,0.4417705538898532,0.4588797625305134,0.1277451505834072,0.4418958094032521,0.1277451505834072,0.4147995081514641,0.1612785449348427,0.5304306599596478,0.9596525366819048,0.2202858340869079,0.0737773040049097,0.9329927117918044,0.1347559039370106,,1.0,0.0,1.0,0.7760295980312122,0.8859886104141033,0.8899035063120752,0.1785254416878572,0.4740818877693734,0.1465378902259201,0.8861222782931177,0.2486696926540844,0.30069811797485,0.4693072159597602,0.4939156953043487,0.1565474166360803,0.6087615902881971,ADBE,Technology Services,Adobe Inc.
76,1.0,0.4275575105210569,0.8180170243614168,1.0,,,,,0.599603160550475,1.0,1.0,,0.4328941139340382,0.4375742979873535,0.1310235791573807,1.0,0.1310235791573807,0.4481287907942513,,0.5461791916760037,0.9044862021270696,,0.3493602075865337,0.8752963299162931,,0.4796393031296115,,1.0,0.9665714417696856,0.8309263848204838,0.908569016308411,0.9318721120030828,0.5675268204141716,0.3734956586748561,0.4138031866088073,0.8161395345151163,0.1396325621808559,0.5495453754400439,,,0.036247052904291,0.6081445296525851,BLK,Finance,"BlackRock, Inc."
69,0.991713143811954,0.4506126816297735,0.8315193145344831,0.9357633414598506,0.5462593324760571,0.1202852163029826,0.4061371430359017,0.2858096557849814,0.1789178922842186,0.9314509062305129,0.9370546779695256,0.4903692547150326,0.2616527931197727,0.3082954384743334,0.5178942216145559,0.8937426256280425,0.5178942216145559,0.4918833466807538,0.2179555987751954,0.3210076825932142,0.6747210735745879,0.2262153915158752,0.154065236544438,0.7472230426761471,0.3451941312383663,0.4745819902445715,0.3139217470427662,1.0,0.0118618868994514,0.3593016555999991,0.4903913546804078,0.5403757183207026,0.511671382332769,0.0825599668050289,0.6973935984528771,0.102216511309064,0.1056114532228236,0.9051650829535391,0.1961101834977937,0.4325162144828264,0.0773508374083117,0.6063086776261961,LMT,Electronic Technology,Lockheed Martin Corporation
129,0.2432993880822814,0.200593563628821,0.0,0.9797042152783652,0.0745974320096731,1.0,0.2692935989476321,0.8175714047805522,0.5900336501674613,0.1558382275622867,0.9786789330142424,1.0,0.7550349139971596,0.193605841257836,0.9501405654374866,0.1524688029880369,0.9501405654374866,0.1747023061749883,0.3062741898859658,0.4595809780979142,0.6259813515085503,0.2460352573556443,0.2690067083900608,0.5732524460265889,0.5959656211129454,0.3985173334158075,0.6624203821656052,0.4651629072681704,0.0,0.3071570065666842,0.4880564854501172,0.5071360663524581,0.9983792270441008,0.6376263649386598,1.0,0.1203204058188651,0.546742155691057,0.0,0.0,0.2049501726314665,0.1607950280146415,0.604764798745798,MPC,Energy Minerals,Marathon Petroleum Corporation
137,0.1201255447422494,0.1880741155344195,0.8170054824224521,0.2256108346727987,0.0602028673972708,0.2669139048832925,0.840096765363142,0.2919884620540035,1.0,0.2246155601837322,0.2228921747643726,0.2750396742067486,0.0686395376361054,0.1726956364641194,0.0755482285891072,0.2190588933949069,0.0755482285891072,0.3074744792811243,0.75143001746903,0.438621200422675,0.8370122638258818,0.669721985433154,0.0422996886723406,0.8898943959818205,0.0639367299355615,0.9234881793663696,0.4372611464968153,0.6416040100250627,0.5012048194270884,1.0,1.0,0.8574946406482418,1.0,1.0000000000000002,0.6907878963557867,0.2016728454004326,0.5204452237825438,0.6117414402689674,0.1518376470824588,0.0907911736234596,0.2798568147060198,0.6043770125209116,SCCO,Non-Energy Minerals,Southern Copper Corporation
27,0.3343870661819496,0.9584397471350864,0.7962105450303563,0.3681120075061334,1.0,0.1786386704598644,0.3962667712801194,0.411910644503405,0.1547155379297044,0.2701899680873176,0.3654029945842624,0.7144964421163458,1.0,1.0,0.6262430718387189,0.261660298334857,0.6262430718387189,0.6408383871174754,0.1113227671630265,0.2846705920178234,0.3377541896890295,0.1068278628791282,0.2838903395164824,0.3977509081265146,0.3899659825158201,0.4963544194055473,0.0,0.8516290726817043,0.5930923332525635,0.3829740824120428,0.5548572680949648,0.5953586619220601,0.3262933885026147,0.0339234022948878,0.4786537163736878,0.0518078486598183,0.0657244436152038,0.8296537825471935,0.3231907518248805,0.8763175925897391,0.5163135692235311,0.6007258506350088,PEP,Consumer Non-Durables,"PepsiCo, Inc."
44,0.1861494343712602,0.6406319600517231,0.8623139248589415,0.3139271074469149,0.3236233998042339,0.2021662862953002,0.933535056642348,0.3641435824625874,0.5702360302146183,0.2831343715483968,0.3119060754162813,0.655188940943865,0.5876153937194257,0.6556741288386752,0.2395652781211891,0.2750103534228806,0.2395652781211891,0.7565431242541653,0.1109605801748315,0.0,0.5328595534515002,0.062564905216522,0.1160896532864842,0.5836906818255624,0.3108784019677159,0.9672508087683712,0.0,0.9824561403508774,0.7552905164821568,0.8520049863947604,0.9265845238982766,0.8968491566243012,0.4678292196251951,0.3198243320195881,0.4936294462195623,0.1933352906234928,0.0495813813734832,0.6586647919910276,0.2111532058649192,0.4758461475772185,0.5837724115665966,0.5983116739018612,PM,Consumer Non-Durables,Philip Morris International Inc
445,1.0,0.0064294188983615,0.5686024711150213,0.6798164996500726,0.0060025334433717,0.2004755502689703,0.9486864638322146,0.3606593113389701,1.0,0.6301348647073447,0.6745973162184632,0.0385845052845496,0.0009105747988006,0.008252637949107,0.0,0.6012994522453253,0.0,0.0686757766788903,0.2289634522809955,0.9284458576514152,0.8993308138693182,0.2958277125525196,0.0,0.9741514332857556,0.0,,1.0,0.0,0.9408709140887034,0.9011594196965512,0.8882563946339046,0.8957056899633187,1.0,0.440739006035497,1.0,0.6413374521205728,0.3189456504614439,0.1448639317663951,0.6224139101051334,0.0123733770536261,0.0,0.5967720148624256,FICO,Technology Services,Fair Isaac Corporation
16,0.7205500485469777,1.0,0.4860906600029763,0.3545225222453798,0.1576060879411934,0.1916880520251539,0.6394283801477783,0.4487277301753373,0.2602206543356048,0.2963559221868542,0.3524697161594107,0.5093486405799367,0.6289771382357583,0.6487843979215507,0.2152374096149094,0.2865827453370527,0.2152374096149094,0.4800127514646142,0.1666052085881424,0.3543542492917011,0.6921644744807915,0.1540448755452288,0.1371474779418545,0.7589386092558543,0.2864030063105153,0.1965001798422576,0.2978161965423112,0.6817042606516291,0.910181063540288,0.6842000949149314,0.6899184171552974,0.7649232060130132,0.4846798943680005,0.0040645672761316,1.0,0.07539286333673,0.3135963526601548,0.2511825457749704,0.7170692544154752,1.0,0.3635599058493727,0.5937434400147468,LLY,Health Technology,Eli Lilly and Company
35,0.5449906293043105,0.7734510149870555,0.7586551645709928,0.4744245425949994,,0.1681375265802416,0.6870894143406058,0.4385325564317248,0.3722344852234387,0.4447763870604873,0.468927497494153,0.5464256811730157,0.5767664115512072,0.5826956824170821,0.2405696986401761,0.4247950803660033,0.2405696986401761,0.6085358359305088,0.369121730470918,0.5214203358773399,0.6823561089245269,0.3429177099992971,0.2523215553085427,0.7003514979254972,0.2555802533679766,0.0,0.8139217470427662,0.2005012531328321,0.7655329789105427,0.6512728541677301,0.754067769682462,0.8076470669230189,0.2294333331681316,0.1783608765853558,0.4287356686639688,0.4564068539067198,0.141632690923822,0.5695599401513406,0.3369656078120195,0.6842742886806286,0.2622050386659348,0.5865000963463827,DHR,Health Technology,Danaher Corporation
10,0.3174972339512724,1.0,0.788177165177109,,,,,,0.1416152921098672,,0.3555971685871685,,1.0,1.0,0.7505903320893064,0.3105128265235159,0.7505903320893064,1.0,0.2473238715639313,0.5162103349771425,0.9704367952457276,,0.5357381132841653,0.5093704429368711,1.0,0.490932480111129,,0.8922305764411028,0.8880610054657857,0.6179892024933378,0.6975288531121293,0.7320708054047724,0.2771436530731616,0.0,0.407846346891451,0.0,0.8089043608441693,0.6894938686174575,,,1.0,0.5828638226371126,JNJ,Health Technology,Johnson & Johnson
147,0.2682502766048728,0.1722184479876087,0.0,1.0,,,,,0.5227972100188725,1.0,1.0,0.9695581093576154,0.5428633422755248,0.5120630865409653,1.0,1.0,1.0,0.9496476172911664,0.234032880962554,0.5070005516366722,0.7935859404614085,0.1874384289845981,0.1742004446699452,0.8247134124371193,0.4003168415494008,0.5018083343941948,,0.7859649122807018,0.0,0.2997339724415172,0.466660790855916,0.4994038816585501,0.7764356096477668,0.631479619121898,1.0,0.0395392885453003,0.3651955735335468,0.0,0.0,0.1426490977382076,0.1282807185780494,0.5828624555588953,VLO,Energy Minerals,Valero Energy Corporation
