Ticker,Description,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
SHW,Sherwin-Williams Company (The),0.03249496,0.06071772,-0.28504794,-0.22903072,-0.21178199,-2.7177348,1.02389078,-2.7177348,1.69133192,-4.90547387,-4.03192285,-18.23783554,0.9670637,1.88005919
CHTR,"Charter Communications, Inc.",0.16645753,0.25374856,0.08956217,0.22420663,0.07675775,15.2875258,-0.87979514,15.2875258,4.49309064,-10.74429224,14.28989066,-30.26649067,1.1323702,2.04076371
ICE,Intercontinental Exchange Inc.,0.08441985,-0.01874063,-0.23375409,-0.29593512,-0.65176909,3.96724827,-1.18584399,3.96724827,10.52849741,5.46820924,2.93379656,-12.90217214,1.028639,1.5015015
ATVI,"Activision Blizzard, Inc",0.07243991,-0.03946849,-0.07233511,0.15158505,-0.24944204,-0.77073808,-0.8484532,-0.77073808,3.68550369,-4.50088006,-0.82903584,-3.60406091,0.31150407,1.6350211
UBER,"Uber Technologies, Inc.",0.1351808,-0.01687194,-0.42009746,-0.05059875,-1.61049311,19.8139911,-2.40447958,19.8139911,-1.46325241,-0.30282638,16.79148601,-13.28650863,1.1401618,3.2105441
MELI,"MercadoLibre, Inc.",0.06676171,-0.21046844,-0.82897219,-1.36704819,-1.59432076,37.28965778,-4.86952107,37.28965778,24.50169317,36.27193394,33.91272275,17.05793451,2.2383735,5.22656189
OXY,Occidental Petroleum Corporation,0.01341327,-0.11028896,-0.45917417,0.01434922,-0.75957595,1.80981108,-3.62188157,1.80981108,-13.36125372,-0.8350085,2.93739968,70.33200531,0.73902184,3.85515842
SCCO,Southern Copper Corporation,0.04023605,-0.01340483,-0.16062107,0.04023605,-0.59968017,23.51382679,0.01340842,23.51382679,52.84836066,58.70212766,22.35892388,17.835703,0.74717456,3.36490716
MCO,Moody's Corporation,0.0286378,0.07003247,-0.18416206,-0.28706009,-0.58505424,12.77008111,-1.68345954,12.77008111,16.84641131,1.62364965,10.82892416,-3.80552919,1.4376955,1.96866724
NTES,"NetEase, Inc.",0,-0.15602363,-0.42236301,-0.35591147,-0.87957073,23.33746386,-2.25859247,23.33746386,50.93513058,-1.12582781,17.54362944,-5.85391487,0.496648,2.88966725
BN,Brookfield Corporation,0.05455537,-0.13612851,-0.46132972,-0.46132972,-1.34480904,16.59249841,-2.73137099,16.59249841,10.6888759,-9.12566152,15.49118388,-13.69768143,1.5397834,2.9343524
MET,"MetLife, Inc.",0.09708738,0.09708738,-0.02077994,0,-0.15909248,-0.29017549,0.16657413,-0.29017549,-2.04968101,16.10619469,-0.38652678,10.72579408,0.8913223,1.36756908
EPD,Enterprise Products Partners L.P.,-0.01953507,0.03870196,0.07821666,0.41200706,-0.33106134,6.09452736,-3.54315869,6.09452736,1.3866878,-3.36102719,6.27076412,8.20295983,0.5328001,4.36664044
KLAC,KLA Corporation,-0.0257958,-0.10052842,-0.29841531,-0.30098011,-1.41432641,2.82470891,-2.9271102,2.82470891,19.84666749,1.19286889,0.95833333,9.96454404,1.5570831,3.16439347
PXD,Pioneer Natural Resources Company,0.13066771,-0.1585199,-0.3251821,-0.18669677,-0.4136975,0.63050046,-1.94547549,0.63050046,-11.94252874,0.82031935,1.97896792,7.54293201,0.87832445,2.30010475
NSC,Norfolk Southern Corporation,-0.00839666,-0.07551919,-0.28469751,-0.20949428,-0.85751155,-3.33171009,-0.25124576,-3.33171009,3.47958297,-4.3870916,-3.6016349,-11.86547284,0.7920924,1.5895771
MAR,Marriott International,0.09355084,-0.12834724,-0.45356748,-0.33185841,-0.82433005,14.98421654,-1.79544542,14.98421654,5.40573821,7.47018205,14.24758091,11.16883117,1.0412601,1.92948606
VLO,Valero Energy Corporation,0.00713318,-0.07127584,-0.18510608,-0.01782849,-0.26321406,10.50764622,-2.10879129,10.50764622,10.38582677,23.50453705,11.48310139,72.07561065,0.5272457,2.68336315
MCK,McKesson Corporation,-0.09100381,-0.16605604,-0.30795146,-0.14236752,-0.79882664,0.95169546,-0.13449367,0.95169546,-2.39948454,12.68858801,1.59628696,48.46512722,0.48679867,1.28186324
MNST,Monster Beverage Corporation,0.02930546,0.01953507,0.07818608,0.24473813,-0.1754728,0.82734167,-0.40860006,0.82734167,6.85803758,5.8963484,0.5895647,23.47123387,0.5310739,1.22597097
SNPS,"Synopsys, Inc.",0.0915358,0.06005147,-0.2650781,0.00142896,-0.5570239,9.58063203,-2.06846363,9.58063203,17.62649185,-2.54038997,8.32198142,22.16053909,1.272483,2.29927843
EMR,Emerson Electric Company,0.08927575,0.05577867,-0.08911663,-0.01114827,-0.31121485,-6.63127212,0.29073018,-6.63127212,3.80787037,0.32438479,-7.15320911,-0.48818373,0.9615143,2.19040072
D,"Dominion Energy, Inc.",0.0319081,-0.04782401,-0.1035609,0.08779631,-0.42877561,2.23418134,0.38430745,2.23418134,-10.46843759,-23.58605558,2.23418134,-19.71055328,0.4926133,1.56727214
DG,Dollar General Corporation,0.03651752,-0.0064415,-0.08581849,0.01288549,-1.52668527,-5.42538071,-1.36377112,-5.42538071,-8.67058824,-7.84662868,-5.97900686,13.51627998,0.80400676,2.09444349
F,Ford Motor Company,0.11650485,-0.03877472,-0.27079304,0.03880481,-1.26388357,10.83404987,-2.86360211,10.83404987,-5.0110538,-16.73126615,9.05245347,-33.2815735,1.4802598,3.1881804
VMW,"Vmware, Inc.",0.01642441,-0.07384312,-0.22120269,-0.00837437,-0.57959184,-0.78201369,-2.09003215,-0.78201369,7.54017305,4.72014444,-0.55519268,-2.26287915,1.1456817,4.13527541
GM,General Motors Company,0.13796909,-0.26109661,-0.53446622,-0.39796899,-2.19646948,7.87752675,-4.37417655,7.87752675,-9.09318637,-1.35906496,6.68822578,-29.1902439,1.4299597,4.77636665
SHOP,Shopify Inc.,0.04238186,-0.0635055,-0.73591253,-0.64190256,-2.21623861,35.95505618,-5.77076677,35.95505618,33.38044093,23.21148825,32.2219109,-42.80207992,2.8202693,6.43995749
SRE,DBA Sempra,0.01240464,-0.13624822,-0.45067292,-0.30911901,-0.3676357,4.33544713,-0.36458011,4.33544713,6.4993395,-1.34605972,4.49773169,18.99630996,0.70307827,1.1720684
PSX,Phillips 66,0.26842477,0.16936394,-0.10321854,0.42448826,-0.0703994,2.24827056,-2.12452865,2.24827056,-0.54205607,19.59991009,2.92069632,23.51439183,0.6507284,2.8664652
CDNS,"Cadence Design Systems, Inc.",0.00553342,-0.12709991,-0.30889735,-0.25387715,-0.79591613,12.5124502,-2.31854294,12.5124502,17.93800979,-0.79314982,10.99920162,29.10922209,1.2890908,2.44442599
KHC,The Kraft Heinz Company,-0.01237471,0.0619195,0.26057824,0.44753854,0.0371425,-0.83517563,1.7132779,-0.83517563,4.99349805,9.0786274,-0.39476931,12.76536313,0.3058367,2.26301232
BIDU,"Baidu, Inc.",-0.09379509,-0.2898342,-0.6956397,-0.47351806,-2.45156745,21.07011715,-0.4027618,21.07011715,69.45668135,4.59214502,16.50681474,-3.64597829,0.77207786,5.20056142
ORLY,"O'Reilly Automotive, Inc.",0.0012664,-0.1410027,-0.05062971,0.00569905,-0.5140287,-6.44526853,2.39376532,-6.44526853,-5.82938784,11.26564085,-6.26758306,23.26605161,0.76063293,3.37604335
SNOW,Snowflake Inc.,-0.07191893,-0.11110385,-0.50774639,-0.39103233,-1.38712264,6.53476383,-4.04116466,6.53476383,-7.17494233,-1.5958816,4.39650464,-37.32786885,1.687355,4.52849944
KDP,Keurig Dr Pepper Inc.,0.02880184,0.08645533,0.10087909,0.07203573,-0.51561157,-2.63600673,0.05763689,-2.63600673,-10.86007702,-10.07511008,-2.60869565,-6.94183865,0.5092678,1.73611111
AEP,"American Electric Power Company, Inc.",0.04309416,0.08622548,-0.06994888,-0.09682625,-0.95461575,-2.19062665,-0.21489202,-2.19062665,5.41430193,-5.59113551,-2.13909378,4.17274257,0.55825824,1.39167026
SQ,"Block, Inc.",0.18834756,-0.08765339,-0.48019956,-0.67222706,-2.30194686,26.97326544,-4.81927711,26.97326544,28.11496468,-1.53029742,20.34690799,-23.97332063,2.7118995,5.26117529
PANW,"Palo Alto Networks, Inc.",0.03172991,-0.26573869,-0.2531165,0.14294336,-0.17731619,12.96402465,-1.3456002,12.96402465,-9.3767966,-8.76476468,11.54118313,-3.02666375,1.2122651,1.64768751
EW,Edwards Lifesciences Corporation,0.18435607,0.144794,0.01314579,0.03944773,-0.40581228,1.94343922,-2.66188892,1.94343922,3.68047983,-25.58458077,0.06578082,-25.70088893,1.0306679,2.9648175
AIG,"American International Group, Inc. New",0.14267597,-0.00791452,-0.13437673,-0.04746835,-0.2132533,-0.11068944,-0.25264488,-0.11068944,10.05226481,23.62035225,-0.44129236,12.80357143,0.96460766,0.76190476
JCI,Johnson Controls International plc,-0.0073244,-0.12436901,-0.19008627,-0.05856515,-0.81371694,6.65625,-0.85693537,6.65625,16.42503838,27.13726951,5.17719569,-4.35757321,1.0433564,1.08440797
KKR,KKR & Co. Inc.,0.09194557,0,-0.35697941,-0.29309397,-0.87415771,17.25549332,-1.92792793,17.25549332,10.18218623,3.14572674,15.09832946,-17.64260856,1.6209987,2.1347074
HES,Hess Corporation,-0.0032963,-0.21709098,-0.17769003,0.01978239,-0.74597566,7.01593569,-2.8672,7.01593569,5.33000208,36.7666937,8.37617823,68.80213547,1.0036582,3.13531353
APH,Amphenol Corporation,0.02554931,-0.07656968,-0.02553626,0.17911975,-0.34364261,2.82374573,-0.45772409,2.82374573,2.31312075,2.09963485,2.05970538,4.23379044,0.9627492,1.24327096
NXPI,NXP Semiconductors N.V.,-0.10018925,-0.25009726,-0.42166001,-0.23346304,-0.79867348,13.57337214,-1.13473615,13.57337214,19.27166401,-0.97655172,12.329453,-3.75375375,1.1716107,2.1807202
FDX,FedEx Corporation,0.14961508,0.14689081,-0.02443992,0.15778878,-1.34519535,6.2817552,-3.40050378,6.2817552,13.66471133,-21.61805408,5.20660685,-23.66260264,0.9719814,3.79650308
GIS,"General Mills, Inc.",-0.01278282,-0.07026509,-0.01278282,-0.00805356,-0.15955071,-6.72629696,0.41083579,-6.72629696,-3.80073801,3.67179215,-6.40258497,14.57661881,0.27645314,1.14131829
AZO,"AutoZone, Inc.",0.04485412,0.19245669,0.30489314,0.46467998,0.20401939,-1.52462513,2.50027434,-1.52462513,-4.93008471,11.93573068,-0.52959029,26.95669448,0.8110366,2.98653652
HSY,The Hershey Company,0.03136763,-0.02687089,-0.00447948,0.13457139,-0.03134796,-3.61877618,2.02505028,-3.61877618,-6.37217887,-2.18687001,-3.14615518,15.33174866,0.38354877,2.21112372
AFL,AFLAC Incorporated,-0.0068451,0.02054091,-0.01368925,0.05479452,-0.05473454,1.52905199,0.17830202,1.52905199,12.42111744,24.38692098,1.47263129,18.4560493,0.92066765,2.06254334
WDAY,"Workday, Inc.",-0.18668326,-0.42327445,-0.25439539,0.09076469,-0.197975,5.46823642,-0.66419003,5.46823642,11.35790005,12.10773726,3.38605741,-22.10108144,1.3785976,2.52178429
ADM,Archer-Daniels-Midland Company,0.20098666,0.06081985,0.01215805,0.12171373,-0.04860267,-11.41626279,-1.65012555,-11.41626279,-15.51972062,-0.23047065,-11.32075472,10.90884574,0.607419,2.07494202
ADSK,"Autodesk, Inc.",0.00478217,-0.29560408,-0.51142986,-0.31461531,-0.53745541,11.90667309,-0.83459788,11.90667309,-3.50237645,-3.47119645,9.70517259,-8.92382736,1.798033,1.9729207
A,"Agilent Technologies, Inc.",0.14850015,0.12537116,0.1683335,0.41691483,-0.14148926,1.39659205,-2.53709294,1.39659205,8.77419355,13.70550768,-0.14477494,14.09022556,1.0613476,3.18796394
ROP,"Roper Technologies, Inc.",0.07560186,0.0708734,0.04605628,0.1371126,-0.35521054,-1.99264042,-2.44868812,-1.99264042,1.62950875,-0.75928009,-2.82921457,-0.05899983,1.1078899,2.68595286
CTVA,"Corteva, Inc.",0.08802113,0.13609799,0.04799232,0.40134853,-0.09584665,6.37972099,-2.03665988,6.37972099,-5.30062093,11.46167558,6.47028776,33.72540633,0.7414472,2.84611674
CMG,"Chipotle Mexican Grill, Inc.",0.21827137,-0.00589442,-0.16045199,-0.31545741,-0.88378014,16.02678218,-0.24290796,16.02678218,6.50673829,3.11749371,14.96536456,19.77501172,1.1058029,1.63258936
CTAS,Cintas Corporation,0.02064504,-0.0504298,-0.1534234,-0.09623095,-0.11339557,-3.44980293,-0.28129074,-3.44980293,1.66472371,2.94402342,-3.9411363,15.7587342,1.1320444,1.47424103
LVS,Las Vegas Sands Corp.,0.12108632,-0.11217534,-0.12941075,0.07780756,0.12108632,20.40773871,-1.76510523,20.40773871,47.38986504,50.22060732,17.42747008,36.735176,0.8425835,2.97098916
FIS,"Fidelity National Information Services, Inc.",0.10764263,0,-0.08058018,0.19527305,-0.12082159,9.63890936,-1.24784282,9.63890936,-11.36661504,-27.77669903,8.25087311,-32.53831504,1.3062259,2.00406229
TRV,"The Travelers Companies, Inc.",-0.05850441,-0.16470088,-0.13286565,-0.06913423,-0.20181635,0.22401195,-0.45030727,0.22401195,1.68840305,19.35340447,0.64270794,13.1374556,0.6228341,1.41635489
COF,Capital One Financial Corporation,-0.06951686,-0.18227584,-0.4716777,-0.56204064,-1.29179005,23.7091222,-2.19425072,23.7091222,6.98669644,6.07877502,24.10964818,-18.32966409,1.2934086,2.24347826
KMB,Kimberly-Clark Corporation,0.05430145,-0.05424254,-0.02402896,0.01550868,-0.05424254,-4.97974217,0.05429724,-4.97974217,3.63972361,-2.65640329,-5.19623695,-5.83296832,0.56477094,1.20566273
ECL,Ecolab Inc.,0.06650705,0.03324247,-0.18243938,-0.17912824,-0.45650017,3.36630943,-1.22759798,3.36630943,0.4539992,-9.16445303,2.31893914,-17.89358799,1.2762617,1.69671968
NUE,Nucor Corporation,0.06351712,-0.10208371,-0.53213752,-0.26079918,-1.10569492,26.21955846,-0.29963445,26.21955846,23.23703704,25.78060029,26.21955846,69.93871297,1.4203342,2.65181328
CNC,Centene Corporation,0.05357621,-0.02007629,-0.38671823,-0.22039671,-0.69790628,-8.91354713,-0.73089701,-8.91354713,-12.33423307,-19.94427178,-8.90243902,-1.58102767,0.69285125,1.91044376
MSI,"Motorola Solutions, Inc.",-0.02378781,-0.03171457,-0.2925942,-0.13464813,-0.52465483,-2.12254084,-0.8490566,-2.12254084,0.59020577,6.05003153,-2.34232839,12.5267666,0.88757205,1.28596944
IQV,"IQVIA Holdings, Inc.",0.06633352,-0.03534193,-0.03534193,0.04421257,-0.65198779,10.43974816,-1.39015993,10.43974816,7.05904618,-3.27434385,8.7675447,-2.90912211,1.458017,1.7424847
NEM,Newmont Corporation,0.09489467,0.04742483,-0.20813623,-0.08525149,-0.63118229,11.73728814,-1.08777194,11.73728814,22.59414226,16.70723611,9.26041019,-12.14392804,0.48464212,1.78503608
STZ,"Constellation Brands, Inc.",0.01767019,-0.02207895,0.03092692,-0.02207895,-1.13100437,-2.32578209,-1.06210936,-2.32578209,-8.72212589,-7.61570484,-2.43103448,-3.08686903,0.70249486,2.11429582
MCHP,Microchip Technology Incorporated,0.06611133,-0.01321178,-0.13854984,0.21849964,-0.75404891,7.72953737,-2.57466529,7.72953737,19.84164687,4.74740484,6.15794642,6.68170285,1.3729507,2.9010465
EXC,Exelon Corporation,0.02395783,0.16794626,-0.13156321,-0.21510516,-0.93724048,-3.42354846,0.14391941,-3.42354846,7.32647815,-5.69234244,-3.46820809,4.70267225,0.77483994,1.89202217
PAYX,"Paychex, Inc.",0.04361099,-0.05663748,-0.10451141,0.16592437,-0.55057008,-0.75285566,1.46863665,-0.75285566,-3.67041828,-9.856166,-1.6718107,3.31501667,1.0737373,2.56592382
AJG,Arthur J. Gallagher & Co.,-0.02559378,-0.0971867,-0.19673471,0.03072983,0.0230456,3.58544606,0.76879418,3.58544606,3.838792,12.85755562,3.47568083,30.35642771,0.9398304,1.60448532
BIIB,Biogen Inc.,0.10150863,0.09625313,-0.10479251,0.06298111,-0.37622797,3.25725841,-1.4271925,3.25725841,0.88202089,36.16190476,3.3281538,31.06894023,0.38409454,2.00436036
ROST,"Ross Stores, Inc.",0.02101458,-0.1761745,-0.13428452,-0.04620102,-0.06718737,2.52003102,-0.40592568,2.52003102,23.36201534,47.28926847,2.02778016,26.12082671,1.2101794,1.4502558
DOW,Dow Inc.,-0.04312204,-0.04312204,-0.24959119,-0.11479473,-0.59181748,15.00297678,-1.72969306,15.00297678,22.20582033,11.44230769,14.5256917,-4.54620326,0.77143216,2.48269896
DVN,Devon Energy Corporation,-0.0240481,-0.23198144,-0.41520281,-0.17288852,-1.57828283,1.34937409,-4.4890455,1.34937409,-20.77773542,2.12975098,2.65107854,18.65245527,0.94145477,4.78407449
DXCM,"DexCom, Inc.",0.04267223,-0.06630672,-0.06630672,-0.00947777,-0.53738097,-6.84387142,-1.15254873,-6.84387142,-13.23408455,19.48125496,-7.70778653,9.04486252,1.2499387,1.77007994
PH,Parker-Hannifin Corporation,0.03467953,0,-0.0913127,-0.1290485,-0.93352899,9.03780069,-0.78173859,9.03780069,8.20857347,10.70020584,8.29351536,3.60478025,1.1142972,1.53394565
KMI,"Kinder Morgan, Inc.",-0.02770851,-0.13838915,-0.33149171,0.02772387,-0.42501518,-0.22123894,-3.32261522,-0.22123894,-1.15068493,0.27793218,0.22222222,4.88372093,0.67829365,3.49417637
MSCI,MSCI Inc,0.1602057,0.22363838,-0.23640196,-0.30612345,-1.09179687,8.8978223,-2.5696261,8.8978223,5.86637129,5.14779143,7.87741977,4.77155681,1.589801,3.0646632
ET,Energy Transfer LP,0,-0.19047619,-0.34233549,0,-0.07627765,10.36225779,-1.94610778,10.36225779,1.15830116,15.21547933,10.08403361,35.61076605,0.802603,2.37442573
LHX,"L3Harris Technologies, Inc.",0.03775544,0.00471787,0.02123393,-0.22593551,0.32658084,1.77705201,-0.08958039,1.77705201,-14.25160847,-12.89818735,2.0810251,-2.32311593,0.78539824,1.85748219
TT,Trane Technologies plc,0.05140507,0.05712001,-0.16527984,-0.17665831,-0.4376492,4.20013088,-1.0619669,4.20013088,9.40720845,18.42461122,2.49283165,3.55939218,1.0650709,1.43559826
BK,The Bank of New York Mellon Corporation,0.12068792,0.1307584,-0.10035123,-0.02008637,-0.60902556,9.33655536,-0.57930483,9.33655536,17.29908084,14.49275362,8.24271422,-13.98202558,0.9093835,1.2288477
LULU,lululemon athletica inc.,0.00826269,-0.15179013,-0.49981914,-0.36713258,-1.59674797,-5.55278107,-2.65723018,-5.55278107,-9.67462687,-2.70418006,-7.43086148,-0.22093253,1.3868365,2.82728746
TEAM,Atlassian Corporation,0.0510074,0.11483986,-0.46936446,-0.0254842,-1.59287596,21.96145477,-4.45053272,21.96145477,-25.22037452,-27.54385965,18.97505875,-49.70677776,2.1110895,6.42088895
IDXX,"IDEXX Laboratories, Inc.",0.02692515,-0.10962191,-0.3260892,-0.15092623,-0.15711893,18.38170409,-0.83162218,18.38170409,28.7660641,21.01886887,17.81567135,2.36545921,1.4283601,1.68215749
FTNT,"Fortinet, Inc.",0.15689351,0.07818915,-0.2733841,0.07838526,-1.10379551,4.41808141,-3.13092979,4.41808141,-11.76978915,-16.57133519,3.06884716,-6.75799087,1.5324309,3.4956795
TEL,TE Connectivity Ltd. New Switzerland Registered Shares,0.01195124,0.05978477,-0.0557347,0.16837704,-0.09948269,9.32055749,0.11966494,9.32055749,1.46333576,-4.59175916,8.18965517,-8.57434254,1.08784,1.89755313
APO,"Apollo Global Management, Inc. (New)",0.09393742,0.15907448,-0.1297765,-0.18015421,-0.70250896,8.57501176,-2.20276758,8.57501176,22.91038154,21.46615223,9.55393863,5.29036181,1.2993734,2.51881876
SYY,Sysco Corporation,-0.05757052,-0.14699303,-0.34443169,-0.19164431,0.07686395,2.15827338,0.26961099,2.15827338,-7.28869896,-8.65497076,2.15827338,2.07815972,0.8741831,1.80621855
RSG,"Republic Services, Inc.",0.06851247,0.01611214,-0.13674389,-0.02496356,-0.19294155,-3.77548647,0.21800565,-3.77548647,-7.01228648,-10.42794256,-4.28747687,0.3233107,0.62578666,1.36499475
HLT,Hilton Worldwide Holdings Inc.,-0.00699643,-0.17461759,-0.57047447,-0.32082578,-0.36946671,13.10541311,-1.23695667,13.10541311,4.58836443,10.50800278,11.85724348,3.40037621,1.0562506,1.64360469
SE,Sea Limited,0.13949163,-0.4621784,-0.23162446,0.10845987,-0.10822511,24.17835864,-5.74762947,24.17835864,24.53739399,-20.2345679,21.56161806,-48.4563223,2.0030625,6.87558466
TDG,Transdigm Group Inc.,-0.00141389,0.17847025,0.04668072,0.17847025,0.02970087,12.32430715,-0.48403664,12.32430715,21.52061856,12.42429541,11.72279793,19.87084965,1.2263371,1.40071174
PRU,"Prudential Financial, Inc.",0.16976282,0.11634671,0.05813953,0.03390651,-0.28005794,3.81057712,-0.24154589,3.81057712,-2.58514954,6.99481865,3.21903429,-6.29821218,1.1461332,1.44180351
ANET,"Arista Networks, Inc.",0.08485877,-0.0806842,-0.04842615,0.25095119,-0.97553174,2.05191595,-1.76106616,2.05191595,2.8742316,4.73612991,0.75665121,4.9402593,1.1854692,2.22186182
PCAR,PACCAR Inc.,0.05978936,-0.05053521,-0.19267823,-0.11019284,-0.16519824,9.91209457,-1.6722408,9.91209457,11.92509517,19.94707244,10.01213592,17.1559473,0.78327906,2.26519337
WMB,"Williams Companies, Inc. (The)",-0.04833253,-0.20910407,-0.36935924,-0.04833253,-0.79948833,-5.68389058,-1.52332593,-5.68389058,-6.76081731,-6.73279231,-5.13604402,6.21256204,0.7527795,2.28958401
XEL,Xcel Energy Inc.,0.08817046,0.1470372,0.11023738,-0.06602597,-0.51124744,-2.86692341,-0.48224463,-2.86692341,4.25597061,-7.08145722,-2.4495058,2.53043919,0.59190184,1.23638505
LNG,"Cheniere Energy, Inc.",-0.02688895,-0.06719527,-0.19461781,-0.14100584,-1.04464702,-0.83355561,-1.03154532,-0.83355561,-16.32343011,1.5431888,-0.02689076,34.33604336,0.64007235,1.81120388
MFC,Manulife Financial Corporation,0.05128205,0.15400411,0.10261673,0.15400411,-0.15353122,9.36098655,-0.71246819,9.36098655,16.2693683,6.9627193,9.60674157,-3.79684418,1.0045642,1.34089737
HAL,Halliburton Company,-0.28433675,-0.12382368,-0.530275,-0.51800691,-0.89691608,2.5158831,-0.44422507,2.5158831,8.44086022,38.4351407,3.54209446,30.97402597,0.9609392,2.34823882
AMP,"Ameriprise Financial, Inc.",0.11947083,-0.05817505,-0.35237308,-0.2137799,-0.36826538,10.30606674,-0.28741472,10.30606674,10.21757268,28.67043794,9.55661882,14.18597693,1.3641729,1.17041199
CARR,Carrier Global Corporation,0.01147447,0.12636416,-0.10315186,-0.10315186,-0.63839489,5.64848485,-0.09170105,5.64848485,8.08531746,7.57837571,3.91034812,-5.67099567,1.2608281,1.40617796
YUM,"Yum! Brands, Inc.",-0.09675297,0.10470392,-0.06968102,0.0891784,-0.03872367,0.74953154,0.71021619,0.74953154,8.4278632,5.7704918,0.48279084,7.32762206,0.5992672,1.10242377
DD,"DuPont de Nemours, Inc.",0.08265601,0.08265601,0.11713636,0.22293222,-0.08499308,5.85749672,-1.22365738,5.85749672,23.13559322,23.53341268,5.21361332,-4.54605177,1.1773973,1.51874415
