Ticker,Description,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
TSN,"Tyson Foods, Inc.",-0.01559333,-0.20233463,-0.15571473,-0.15571473,-0.88112537,-2.41935484,-2.41935484,3.02008032,-6.85548293,-26.77551953,1.87450357,-28.31433043,0.52199984,2.49532127
SRE,DBA Sempra,0.0185678,0,-0.068023,-0.068023,-0.15137941,-0.1544831,-0.1544831,4.5554549,6.72391017,-1.13803231,4.71808166,19.24723247,0.70307827,1.1720684
KHC,The Kraft Heinz Company,-0.05223881,-0.05223881,-0.08951884,-0.08951884,-0.51009038,1.2345679,1.2345679,-1.30189143,4.4993498,8.56525263,-0.86355786,12.23463687,0.3058367,2.26301232
BKNG,Booking Holdings Inc. Common Stock,-0.07067773,-0.07067773,-0.0149201,-0.0149201,0.02535393,-0.75106208,-0.75106208,21.37271248,29.33245208,26.40761546,19.97076755,3.65636601,1.2823061,2.09787602
CRM,"Salesforce, Inc.",-0.00604047,-0.03019506,-0.00906043,-0.00906043,-0.21399078,0.61086798,0.61086798,24.8397315,0.31818182,-10.78262276,22.43878985,-22.76014932,1.5700502,1.86046512
FIS,"Fidelity National Information Services, Inc.",0,-0.08063432,0.10771509,0.10771509,-0.18794469,-1.2876676,-1.2876676,9.59469418,-11.40235911,-27.80582524,8.20721769,-32.56552099,1.3062259,2.00406229
AER,AerCap Holdings N.V.,0.0158554,-0.14247269,-0.12666244,-0.12666244,-0.61289764,-1.36847044,-1.36847044,8.1361454,17.61469601,44.61132768,7.8034188,3.23293501,1.035483,1.48905804
MDLZ,"Mondelez International, Inc.",0.02327205,-0.06200589,-0.03876269,-0.03876269,-0.55529847,-0.39400494,-0.39400494,-3.27831958,4.71897336,-0.33240569,-3.06015038,-1.02103485,0.6312458,1.54395221
EIX,Edison International,0.01361241,0.04289898,0.07220269,0.07220269,-0.48556203,-0.59645039,-0.59645039,7.40333229,12.38486842,-0.50960978,6.74894548,11.57740039,0.88852626,1.26266334
HPQ,HP Inc.,-0.03462005,-0.12106538,-0.06921613,-0.06921613,-0.29350829,-1.18029422,-1.18029422,7.49906959,3.38224767,-12.78683575,6.98148148,-17.91702188,1.107119,1.52830844
VST,Vistra Corp.,0.00888494,-0.1242236,-0.23487702,-0.23487702,-0.56537102,-0.70577856,-0.70577856,-2.97413793,-3.0159414,-10.74544013,-3.14113597,5.73038985,0.7186495,1.75477566
VTRS,Viatris Inc.,0,-0.08389262,-0.12578616,-0.12578616,-0.2921749,0.16820858,0.16820858,7.00808625,16.87929342,22.4049332,6.43431635,-18.1443299,1.0068419,1.9524618
OVV,Ovintiv Inc. (DE),0.0303306,-0.06060606,0.06067961,0.06067961,0.04044489,-3.6340608,-3.6340608,-2.47485703,-4.50859239,0.68200326,-1.12954818,29.76908948,1.195223,4.05515004
AR,Antero Resources Corporation,0.05272408,-0.19284712,0.08790436,0.08790436,0.30657552,-2.80054645,-2.80054645,-8.16392385,-23.08108108,-25.20367937,-4.97495826,49.47478992,0.9912504,3.75620128
NEM,Newmont Corporation,0.00945001,0.02835539,-0.13211286,-0.13211286,-0.3014602,-0.75018755,-0.75018755,12.11864407,23.0125523,17.10555433,9.63331262,-11.84407796,0.48464212,1.42870659
X,United States Steel Corporation,0.00701508,-0.08060277,-0.09810792,-0.09810792,-0.44692737,-1.07526882,-1.07526882,13.85229541,35.48693587,22.66666667,12.72727273,48.15584416,1.7535243,2.19158713
GD,General Dynamics Corporation,0.0435616,0.02831072,0.00661892,0.00661892,0.05663748,0.93630489,0.93630489,-7.45233969,-8.35362203,1.07848748,-7.35525519,9.42622951,0.6729911,1.64774484
ACI,"Albertsons Companies, Inc.",0.02365744,0.02365744,0.04732608,0.04732608,-0.07090522,-0.23596036,-0.23596036,1.92864031,2.62135922,-21.7037037,1.58577607,-21.93500739,0.47158417,0.56899004
XEL,Xcel Energy Inc.,0,-0.04405286,-0.06606474,-0.06606474,-0.56967572,-0.52608505,-0.52608505,-2.90971331,4.21004287,-7.1223905,-2.49247959,2.4852716,0.59190184,1.07274063
NOC,Northrop Grumman Corporation,0.06589411,0.19222146,0.26638131,0.26638131,0.37378917,0.55980807,0.55980807,-19.33798867,-19.92649467,-8.3125,-19.23585113,18.80145769,0.43800074,2.78585993
UAL,"United Airlines Holdings, Inc.",-0.02062494,-0.07215007,-0.15447992,-0.15447992,-0.84884434,-0.52329161,-0.52329161,28.58090186,11.18119266,28.68330236,26.83150183,19.2496925,1.5280472,2.49844495
ED,"Consolidated Edison, Inc.",0,-0.01049648,0,0,-0.41814761,0.36877041,0.36877041,-0.05246039,8.22540332,-2.3475141,-0.20951184,15.10391493,0.5380403,1.34065238
NXPI,NXP Semiconductors N.V.,-0.00553557,-0.08296919,0.05538939,0.05538939,-0.15752384,-0.49575851,-0.49575851,14.30740999,20.04253057,-0.33655172,13.05545125,-3.13170313,1.1716107,1.8958403
BDX,"Becton, Dickinson and Company",-0.0917102,-0.16336614,-0.18722862,-0.18722862,-0.42127017,-0.45270431,-0.45270431,-1.42351553,5.79000675,3.15624871,-4.56102947,1.81910216,0.7193059,0.91351524
PYPL,"PayPal Holdings, Inc.",-0.00622355,-0.13053207,-0.03111,-0.03111,-0.46536638,-1.78919712,-1.78919712,12.84175793,-5.45188235,-20.53994463,9.05943819,-49.2543411,1.6455469,2.8855221
WMB,"Williams Companies, Inc. (The)",0.04715317,-0.0490306,-0.03301282,-0.03301282,-0.25679565,-1.01555062,-1.01555062,-5.19756839,-6.28004808,-6.25187857,-4.64689697,6.76022591,0.7527795,1.7808439
ICE,Intercontinental Exchange Inc.,0.00933881,-0.12869773,-0.14918415,-0.14918415,-0.2886406,-0.78747452,-0.78747452,4.38639244,10.97409326,5.89340453,3.34877437,-12.55103707,1.028639,1.28289166
CARR,Carrier Global Corporation,-0.01144558,-0.1257574,-0.05720169,-0.05720169,-0.41039672,0.16047685,0.16047685,5.91515152,8.35813492,7.8499136,4.17262756,-5.43290043,1.2608281,1.40617796
WLK,Westlake Corporation,-0.17551191,-0.17551191,-0.12542855,-0.12542855,-0.65707394,-1.03571133,-1.03571133,16.48137312,21.53032153,24.61137194,16.243309,20.93965168,1.020543,1.79640719
KLAC,KLA Corporation,0.01791473,-0.08947745,-0.15839358,-0.15839358,-0.58760684,-2.15839948,-2.15839948,3.63896772,20.79572153,1.99420532,1.7578125,10.8353425,1.5570831,2.63942431
ADP,"Automatic Data Processing, Inc.",0.02926412,-0.09892086,0.1013719,0.1013719,-0.074209,0.60009058,0.60009058,-7.0061961,-8.3415862,-7.91982755,-7.75156776,12.78815883,0.9196164,2.20147375
EMR,Emerson Electric Company,0,-0.11660189,0.01111914,0.01111914,-0.02778704,0.59264229,0.59264229,-6.35019779,4.12037037,0.62639821,-6.873706,-0.18861644,0.9615143,2.19040072
TX,Ternium S.A. Ternium S.A.,-0.01265502,-0.06324311,0.01265823,0.01265823,-0.13902932,-1.85093168,-1.85093168,29.27028796,33.64343708,13.68345324,29.14351095,-4.2535143,1.0845593,2.32617262
ADM,Archer-Daniels-Midland Company,0.03650079,-0.03647416,-0.07292173,-0.07292173,-0.09720535,-1.68599785,-1.68599785,-11.44857297,-15.5505341,-0.26686075,-11.35309973,10.86839266,0.607419,2.07494202
HPE,Hewlett Packard Enterprise Company,0,-0.15571473,-0.06234414,-0.06234414,-0.09348707,-0.65055762,-0.65055762,0.46992481,11.35416667,12.60533708,-0.34182722,2.00381679,1.0177097,1.53813328
SYK,Stryker Corporation,0.0199904,-0.09584282,-0.19946543,-0.19946543,-0.35449693,-1.57965141,-1.57965141,2.31706818,16.59519925,16.49203688,1.16674081,4.04916396,1.1118698,1.63141269
PCAR,PACCAR Inc.,-0.02750527,-0.09162544,-0.19221968,-0.19221968,0.07342144,-1.43722318,-1.43722318,10.17480044,12.19261241,20.23376337,10.27508091,17.43596703,0.78327906,2.26519337
BLDR,"Builders FirstSource, Inc.",0.03872467,0.03872467,0.12919897,0.12919897,0.14213723,0.21983706,0.21983706,19.4512947,23.42729734,10.54057909,17.51326763,20.28558125,1.1263485,1.79329755
WBD,"Warner Bros. Discovery, Inc. - Series A",-0.00069348,-0.10460686,-0.27731674,-0.27731674,-0.55241379,-3.28705567,-3.28705567,52.10864979,8.82943396,-10.93329216,49.42901554,-42.4584996,1.4439124,4.85232068
CL,Colgate-Palmolive Company,-0.06845932,-0.26685836,-0.30098549,-0.30098549,-0.64097667,1.75303813,1.75303813,-7.54537378,-1.22711864,-8.94375,-7.54537378,-11.12127867,0.40244058,2.97015961
MCK,McKesson Corporation,0.03428089,-0.13688894,-0.14083209,-0.14083209,-0.64429952,0.00527426,0.00527426,1.09298358,-2.2628866,12.84630263,1.73847722,48.67291332,0.48679867,1.06666315
CLF,Cleveland-Cliffs Inc.,0.00941841,-0.13167176,-0.22551092,-0.22551092,-0.529274,-1.76503238,-1.76503238,31.8336437,59.56724267,24.27384435,30.05756277,30.77832512,1.8182831,2.60910816
SPGI,S&P Global Inc.,-0.06928124,-0.13033208,-0.01359213,-0.01359213,-0.50584289,-1.4810252,-1.4810252,9.82862602,13.09373751,-0.30894309,7.5488247,-6.9250816,1.176027,1.67555217
PBF,PBF Energy Inc.,0.02384927,-0.16662699,-0.21413276,-0.21413276,-0.72197893,-2.84920083,-2.84920083,2.84453163,-5.75280899,23.35294118,3.96628656,159.52970297,0.13418895,2.9573098
VRTX,Vertex Pharmaceuticals Incorporated,0.00780007,-0.03586465,0.01092044,0.01092044,-0.00155987,-0.28620314,-0.28620314,10.99452871,2.58929715,16.12985037,11.05990783,41.02558462,0.54059494,1.08385803
ITW,Illinois Tool Works Inc.,0.05394726,-0.0433238,0.03902354,0.03902354,-0.19897915,-0.03225387,-0.03225387,4.6734453,7.25376744,12.2283545,4.50740993,0.44237303,1.0121968,1.29498602
ETN,"Eaton Corporation, PLC",-0.00402851,-0.05977453,-0.01642189,-0.01642189,-0.46668723,-0.52391519,-0.52391519,2.82892641,6.20558042,9.24659852,2.09387652,4.42575218,0.85723186,1.18543871
EL,"Estee Lauder Companies, Inc. (The)",0.02578839,-0.01288921,0.01105054,0.01105054,0.6375329,0.24188486,0.24188486,9.40510258,31.8270118,0.70675966,5.95870091,-7.95354357,0.9189102,1.30882243
HTZ,"Hertz Global Holdings, Inc",-0.02891845,-0.11557353,-0.0867052,-0.0867052,-1.08726753,-1.6220831,-1.6220831,12.31319038,-6.71883432,-16.69879518,12.31319038,-2.12344281,1.1888068,1.7382946
ATUS,"Altice USA, Inc.",0.09663866,-0.21780105,-0.21780105,-0.21780105,-0.11320755,-1.76082474,-1.76082474,3.57826087,-30.24011713,-48.82277121,3.35357918,-64.62806236,2.0129268,3.31223629
DG,Dollar General Corporation,-0.01280956,-0.12155851,-0.18754529,-0.18754529,-0.96845132,-0.80259201,-0.80259201,-4.88730964,-8.15098039,-7.32233302,-5.44408559,14.16211737,0.80400676,1.36208369
AON,Aon plc,0.03622789,-0.0865256,-0.20113769,-0.20113769,-0.27165806,-0.54807391,-0.54807391,5.80062637,12.09361432,13.09163432,5.48081714,20.7047286,0.94565487,1.3341314
SHW,Sherwin-Williams Company (The),-0.00861995,-0.06891799,0.00215522,0.00215522,0.27229114,1.51614597,1.51614597,-2.24371129,2.18683932,-4.44211047,-3.56430293,-17.83943622,0.9670637,1.58673514
DINO,HF Sinclair Corporation,0.02666904,-0.10653409,0.01777778,0.01777778,-0.07104796,-1.23332163,-1.23332163,8.41684332,-9.39362216,14.53074104,9.4290994,63.53924419,0.33988106,2.30357143
AAL,"American Airlines Group, Inc.",-0.04502814,-0.26333853,-0.35660848,-0.35660848,-1.0205851,-2.70846013,-2.70846013,25.66823899,10.69944598,12.57042254,23.81874516,2.01021059,1.4313444,3.87984981
BX,Blackstone Inc.,0,-0.18834362,-0.52143081,-0.52143081,-0.68538433,-0.46943459,-0.46943459,28.6022375,2.18485595,-6.84436633,24.23177083,-21.02474961,1.8061712,2.5706125
ES,Eversource Energy (D/B/A),-0.02458513,-0.07371913,0.03690037,0.03690037,-0.44069041,0.50654806,0.50654806,-2.96994275,5.97967692,-9.86149584,-3.73920246,-4.56358517,0.61642575,1.69933019
GPN,Global Payments Inc.,0.01807011,-0.11729676,-0.11729676,-0.11729676,-0.36452005,-1.77446544,-1.77446544,11.46798228,-3.788998,-13.31140866,9.92950055,-21.57126665,1.3267192,2.29624251
ETR,Entergy Corporation,-0.01848771,-0.10159786,-0.10159786,-0.10159786,-0.40515654,-0.48753565,-0.48753565,-3.84,0.58577406,-5.93043478,-2.89920115,-0.98846787,0.63642204,1.20247896
OMF,"OneMain Holdings, Inc.",0.02361833,-0.18854584,-0.35294118,-0.35294118,-0.70339977,-1.44320298,-1.44320298,27.10897628,8.84318766,11.27463863,25.67527456,-15.65737052,1.4274309,2.17391304
RSG,"Republic Services, Inc.",0.02408671,-0.1522802,0.13262066,0.13262066,0.1527454,0.58134841,0.58134841,-3.42662222,-6.67515733,-10.10319694,-3.94046885,0.68703524,0.62578666,1.36499475
APD,"Air Products and Chemicals, Inc.",-0.02230649,-0.04460303,-0.11620318,-0.11620318,-0.41580701,-0.1305109,-0.1305109,1.77772011,24.0373211,27.87446505,1.18686706,14.09971997,0.77914506,1.46064549
AZO,"AutoZone, Inc.",-0.01897643,-0.01897643,-0.00969538,-0.00969538,-0.10881034,2.29008922,2.29008922,-1.72655686,-5.12503327,11.7061974,-0.73356243,26.69635949,0.8110366,2.98653652
OKE,"ONEOK, Inc.",-0.01480823,-0.14788524,-0.07399734,-0.07399734,-0.33948339,-1.05509965,-1.05509965,2.77016743,12.53333333,13.86172007,2.86410725,14.24703892,1.0592679,1.50230552
HAL,Halliburton Company,0.03689583,-0.09825596,-0.03686862,-0.03686862,-0.06143261,0.37018756,0.37018756,3.3545108,9.32795699,39.56760467,4.38911704,32.04545455,0.9609392,2.34823882
MCHP,Microchip Technology Incorporated,-0.0131406,-0.15090873,-0.10502823,-0.10502823,-0.21637925,-2.04685891,-2.04685891,8.31316726,20.4908947,5.31487889,6.73306214,7.25965605,1.3729507,2.19035717
TEL,TE Connectivity Ltd. New Switzerland Registered Shares,0.02393776,-0.05182587,-0.03588517,-0.03588517,-0.23477915,0.00398883,0.00398883,9.19425087,1.3461072,-4.70199179,8.06465517,-8.67997377,1.08784,1.89755313
CTSH,Cognizant Technology Solutions Corporation,0.03985341,-0.06696156,-0.03646628,-0.03646628,-0.27990868,-0.29508446,-0.29508446,14.5586641,4.47472492,-3.79427313,13.66429563,-19.89717569,1.1009004,1.46266359
STZ,"Constellation Brands, Inc.",-0.09179525,0.07443408,-0.06558524,-0.06558524,-0.19213974,-0.10927051,-0.10927051,-1.38511327,-7.84305819,-6.72598155,-1.49137931,-2.15352999,0.70249486,1.43233743
NTES,"NetEase, Inc.",-0.03325574,-0.06648936,-0.265428,-0.265428,-0.22680755,-1.5766503,-1.5766503,24.19798981,51.98820556,-0.43598234,18.36373179,-5.19705728,0.496648,2.88966725
ABC,AmerisourceBergen Corporation,-0.03325272,-0.14192535,-0.17207028,-0.17207028,-0.40057828,0.72185673,0.72185673,-0.22026432,5.06767491,15.59354027,0.36724536,22.88740245,0.55786186,1.28658322
SYY,Sysco Corporation,0.00641355,-0.14728484,-0.14728484,-0.14728484,-0.12170126,0.09628964,0.09628964,1.98168738,-7.44895537,-8.8128655,1.98168738,1.90171219,0.8741831,1.80621855
TRGP,"Targa Resources, Inc.",-0.01352997,-0.10813733,0.1626457,0.1626457,-0.24298056,-1.93762442,-1.93762442,0.53061224,6.43906655,7.60157274,0.85995086,29.29133858,0.8121759,2.21106891
DTE,DTE Energy Company,-0.04013401,-0.06106071,-0.06106071,-0.06106071,-0.59864654,0.88035919,0.88035919,-2.50148898,1.70409159,-11.52717727,-2.6836518,-4.03651285,0.5852742,1.86928278
INTU,Intuit Inc.,0.05032954,-0.11006891,-0.12679729,-0.12679729,-0.00239538,-1.18309593,-1.18309593,7.29664457,-3.65876165,-7.49772964,5.27350643,-19.71316518,1.6786664,2.51795071
AES,The AES Corporation,0.01885725,0.03772161,-0.13180192,-0.13180192,-0.43176272,-1.66852058,-1.66852058,-7.78859527,0.37850114,17.91907514,-7.91666667,21.09589041,1.174936,1.79279109
KDP,Keurig Dr Pepper Inc.,0.02298851,-0.02010628,-0.03446295,-0.03446295,-0.29217989,0.28818444,0.28818444,-2.41166573,-10.65468549,-9.86790987,-2.38429173,-6.72741892,0.5092678,1.73611111
KMB,Kimberly-Clark Corporation,0.02329193,0.01552674,0.15159171,0.15159171,-0.17047656,-0.07756748,-0.07756748,-5.10497238,3.50313354,-2.78469549,-5.32118183,-5.95707403,0.56477094,1.20566273
DD,"DuPont de Nemours, Inc.",0.03861536,-0.09228015,-0.25027503,-0.25027503,-0.23902585,-1.3732155,-1.3732155,5.69721696,22.94915254,23.34636967,5.05430847,-4.69057942,1.1773973,1.47616748
MAR,Marriott International,0.04638622,-0.00579525,-0.08975101,-0.08975101,-0.03933657,-1.02392015,-1.02392015,15.887568,6.2338382,8.31450094,15.14514515,12.04220779,1.0412601,1.35465116
LH,Laboratory Corporation of America Holdings,-0.01388751,-0.02777117,-0.16639594,-0.16639594,-0.28491156,-0.89461266,-0.89461266,7.0260744,12.8790254,-0.83221846,6.56448203,-4.47809278,0.93548054,1.20807503
CCEP,Coca-Cola Europacific Partners plc,-0.00904077,-0.1083815,-0.01807991,-0.01807991,-0.19852012,0.39934652,0.39934652,-0.01807664,15.95387841,1.39321723,-0.21648927,-1.10852852,0.70306206,1.47837197
PH,Parker-Hannifin Corporation,-0.02972326,-0.0641176,0.02191266,0.02191266,-0.24040713,-0.08130081,-0.08130081,9.80756014,8.97247894,11.48170115,9.05802048,4.33618494,1.1142972,1.26546416
CME,CME Group Inc.,-0.00283399,-0.08325216,-0.21007215,-0.21007215,-0.26569434,0.41552823,0.41552823,4.90604186,1.09165926,-11.21791646,4.8374636,-21.23146991,0.65086925,1.70331548
VMW,"Vmware, Inc.",-0.00409417,-0.05728783,-0.08181967,-0.08181967,-0.31020408,-1.82877814,-1.82877814,-0.51726947,7.82712343,4.99957011,-0.28984324,-2.00208634,1.1456817,1.86701605
RRC,Range Resources Corporation,0.12150668,0.08097166,0.18237082,0.18237082,-0.12121212,-2.2933966,-2.2933966,-1.23900879,-14.79310345,-22.34443746,1.64541341,30.80995236,1.1854228,3.52026197
PDCE,"PDC Energy, Inc.",0.03929539,-0.21609851,-0.11109441,-0.11109441,-0.5,-4.5826749,-4.5826749,4.63137996,-10.01219347,2.12177122,5.94991227,13.30603889,1.0404528,4.88172367
ZTS,Zoetis Inc.,-0.00316023,-0.04556085,0.18265952,0.18265952,-0.32107591,-0.38745611,-0.38745611,12.27567383,8.67899604,-8.40570029,10.68209337,-12.87265025,1.0533556,1.1048712
ORLY,"O'Reilly Automotive, Inc.",-0.01516684,-0.01516684,-0.11805332,-0.11805332,-0.33386668,2.5817913,2.5817913,-6.27347369,-5.65646206,11.46995829,-6.09546194,23.49240544,0.76063293,3.37604335
GIS,"General Mills, Inc.",0.00639713,-0.0703145,-0.06392636,-0.06392636,-0.22975302,0.3466427,0.3466427,-6.78592725,-3.86223862,3.60551432,-6.46242221,14.50336947,0.27645314,1.14131829
GLW,Corning Incorporated,0.04111279,-0.02738976,0.0685401,0.0685401,-0.45002046,-0.80163043,-0.80163043,14.29242329,12.11609337,0.56473829,13.58120722,-10.24096386,0.9444272,1.85312286
FERG,Ferguson plc,-0.00713063,-0.09390019,-0.12108262,-0.12108262,-0.51081944,-0.06413911,-0.06413911,10.44341183,26.72148925,14.00813008,9.59749902,-9.13626644,0.71523196,0.72805139
PARA,Paramount Global,0.04374453,-0.04370629,0,0,-0.28340964,-0.88859991,-0.88859991,35.45616114,22.33814874,-7.39165654,31.48361127,-27.21629795,1.4986824,2.4212379
PHM,"PulteGroup, Inc.",0,-0.04767353,-0.14288436,-0.14288436,-0.1048218,-0.3990878,-0.3990878,15.11091588,28.11048643,24.78571429,12.95258621,4.38159729,1.0569615,1.76583493
JCI,Johnson Controls International plc,0.02919282,-0.08747631,0.07301402,0.07301402,-0.42138913,-0.4647785,-0.4647785,7.078125,16.88555347,27.64015645,5.59322034,-3.979263,1.0433564,0.936494
DISH,DISH Network Corporation,0.03572705,-0.21382751,-0.28490028,-0.28490028,-1.05937144,-2.74305556,-2.74305556,-0.24928775,-8.6431833,-18.90561668,-2.06293706,-53.44856241,1.809918,3.14510365
WRK,Westrock Company,0.04523081,-0.12749004,-0.14075156,-0.14075156,-0.52380952,-1.11783272,-1.11783272,6.9254835,8.62467495,-10.95452392,6.50141643,-14.02927052,1.16457,1.54584222
LHX,"L3Harris Technologies, Inc.",0.07066805,0.15560166,0.16504763,0.16504763,0.53483529,0.16030174,0.16030174,2.03160271,-14.03714644,-12.68034033,2.33633605,-2.07882,0.78539824,1.85748219
BAX,Baxter International Inc.,0.03303965,0.03303965,-0.03301783,-0.03301783,-0.58012259,-1.27173913,-1.27173913,-10.89856778,-16.95922472,-22.96013571,-9.89087302,-46.52655128,0.7197403,1.73002755
ON,ON Semiconductor Corporation,0,-0.02096583,-0.11171624,-0.11171624,-0.26491913,-2.925207,-2.925207,14.662498,14.00446357,8.52871993,11.82955434,34.62914157,1.5926278,3.23710762
CMI,Cummins Inc.,-0.01210458,-0.08265629,-0.12091411,-0.12091411,-0.34583987,-0.3538542,-0.3538542,2.27826159,0.3360596,12.8358073,1.92070412,11.52063363,0.8786322,1.00287112
THC,Tenet Healthcare Corporation,0.01900418,-0.20857035,-0.05696924,-0.05696924,0.53486151,-0.30308771,-0.30308771,7.87046526,17.08565072,-19.26675871,6.84125051,-27.65635739,1.0695089,2.57303153
CNX,CNX Resources Corporation,0.03019324,-0.2408913,-0.03017502,-0.03017502,-0.09047045,0.21173624,0.21173624,-1.63301663,-3.07197191,1.25305623,0.82166768,11.92567568,0.6236701,2.89230769
APH,Amphenol Corporation,-0.02559509,-0.10230179,-0.08952551,-0.08952551,-0.57273769,-0.64844247,-0.64844247,2.62674022,2.11709357,1.90401669,1.86416373,4.03408334,0.9627492,1.24327096
BBY,"Best Buy Co., Inc.",0.0289218,-0.01734505,-0.14435847,-0.14435847,-0.47767035,1.50857009,1.50857009,7.79827952,24.46379732,13.93464225,6.83924379,-10.23151993,1.3948957,3.41138714
CEG,Constellation Energy Corporation,0.02979028,-0.06547619,-0.13680704,-0.13680704,-0.72729423,-3.06652807,-3.06652807,-2.65050458,-11.88051239,25.95677623,-2.4127907,88.38383838,1.0289195,3.60870862
BIDU,"Baidu, Inc.",-0.08580009,-0.42753313,-0.93226047,-0.93226047,-1.55688623,0.50345224,0.50345224,22.17170834,70.99853157,5.54380665,17.56688541,-2.76927359,0.77207786,5.20056142
CTVA,"Corteva, Inc.",0.01605652,-0.06417455,0.03211819,0.03211819,-0.49520767,-2.41265862,-2.41265862,5.97141885,-5.66409208,11.03386809,6.061638,33.21214713,0.7414472,2.84611674
BSX,Boston Scientific Corporation,-0.02189861,-0.05472855,-0.06566707,-0.06566707,-0.37097654,-0.55543455,-0.55543455,-1.32915496,6.99554722,9.66850829,-1.77495697,5.82985628,0.83723885,0.71209465
