Ticker,Description,Price,Market Capitalization,Price to Earnings Ratio (TTM),Price to Revenue Ratio (TTM),Basic EPS (TTM),EPS Diluted (FY),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),Total Shares Outstanding
PH,Parker-Hannifin Corporation,319.54,41030765782.16179,33.26814248,2.54449339,9.7489,10.0924,16.20138303,44939400000,128406000
CME,CME Group Inc.,176.41,63459190553.47882,23.90008979,12.72857203,7.386,7.2914,19.40369743,65365000000,359725625
VMW,"Vmware, Inc.",122.125,51955217346.1033,37.49811605,4.02819408,3.3374,4.3088,18.13458814,55958000000,425426000
RRC,Range Resources Corporation,24.71,5970805077.764729,5.09971567,1.14532388,5.131,1.6094,2.49991363,8429420000,241635000
PDCE,"PDC Energy, Inc.",66.42,6120248433.990807,3.5717401,1.60133477,19.7719,5.2151,2.33863711,6950850000,92144700
ZTS,Zoetis Inc.,164.54,76687481993.00859,37.75456561,9.67727463,4.3915,4.273,24.63656902,73803800000,466072000
ORLY,"O'Reilly Automotive, Inc.",791.08,49502548726.83849,23.53998779,3.50340803,33.0576,31.0969,16.60116138,51389400000,62575900
GIS,"General Mills, Inc.",78.16,46083973340.55308,16.2765913,2.42109236,4.8314,4.4194,17.38300253,61294900000,589611000
GLW,Corning Incorporated,36.505,30876344566.769703,17.1882298,2.18257492,2.1774,1.2784,11.46838895,30924100000,845811000
FERG,Ferguson plc,140.23,27919418719.214443,14.0090252,0.99141699,10.0718,9.6939,9.92494953,26943700000,225827000
PARA,Paramount Global,22.865,14993448068.667316,4.92118006,0.49946708,4.7629,6.8684,9.32304267,27259000000,649174700
PHM,"PulteGroup, Inc.",52.41,11940031147.314138,5.3413728,0.79290914,9.8958,7.4252,4.50609223,11208100000,227820000
JCI,Johnson Controls International plc,68.53,47059814306.49355,31.30968622,1.88106724,2.2094,2.1898,17.65196865,43315900000,686704000
DISH,DISH Network Corporation,14.005,7432540191.92257,4.77279507,0.53734809,3.6254,3.7899,9.17996848,30452700000,530706207.99999994
WRK,Westrock Company,37.595,9566573791.264069,10.43129939,0.45860457,3.6727,3.6118,5.65794029,16213400000,254464000
LHX,"L3Harris Technologies, Inc.",212.44,40449172317.37728,36.86387653,2.41028454,5.823,9.0846,15.12018859,47107900000,190403000
BAX,Baxter International Inc.,45.415,22894644227.531845,,1.57286296,-4.7112,2.5276,12.26610028,42471400000,504121000
ON,ON Semiconductor Corporation,71.515,30924769657.443737,19.11222954,4.09678498,3.9818,2.2749,10.52997769,28968600000,432424000
CMI,Cummins Inc.,247.81,34946780169.72737,18.53709805,1.35023247,13.5032,14.6059,13.62049381,35751400000,141022000
THC,Tenet Healthcare Corporation,52.63,5690523283.227695,10.39582513,0.30467371,5.1928,8.4184,7.47484452,22893000000,108123000
CNX,CNX Resources Corporation,16.565,2989601712.438294,,0.87258678,-0.0846,-0.7497,1.7688445,5853440000,180477000
APH,Amphenol Corporation,78.14,46500688527.94838,25.6623597,3.85988188,3.1913,3.06,16.67372821,50390700000,595095000
BBY,"Best Buy Co., Inc.",86.465,19131630744.36634,12.73205584,0.40201377,6.7353,9.8436,7.14439076,18003800000,221264000
CEG,Constellation Energy Corporation,83.925,27444978997.45582,,1.25057025,-0.4616,-0.6276,10.9355869,31620100000,327017895
BIDU,"Baidu, Inc.",139.74,49439806927.10104,74.62430228,2.56809675,1.8905,4.3534,12.96316852,30327600000,276449559
CTVA,"Corteva, Inc.",62.29,44505708230.66286,34.30245056,2.68131516,1.8735,2.3719,15.38701907,41428700000,714492000
BSX,Boston Scientific Corporation,45.655,65392171238.99303,110.59985546,5.260635,0.4177,0.687,24.88816983,64255200000,1432310000
WDC,Western Digital Corporation,44.15,14024259737.708471,15.50261997,0.82077068,2.9316,4.7468,6.58332761,15710500000,317650000
DLTR,"Dollar Tree, Inc.",149.235,33008464615.760365,20.96391925,1.21092714,7.2059,5.7987,14.52235494,45270700000,221184000
BG,Bunge Limited Bunge Limited,96.62,14473690811.766808,9.93040576,0.22121432,10.2884,13.6382,6.85942591,18337300000,149800000
FOX,Fox Corporation,31.575,17809108777.348194,15.84406474,1.23604844,1.9997,2.114,7.02713754,18740000000,542694000
IQV,"IQVIA Holdings, Inc.",226.805,42126765631.05916,37.33222705,3.03693788,6.2542,4.9538,18.32554819,45599900000,185740000
FE,FirstEnergy Corp.,41.31,23619123348.398018,18.78702269,1.97484174,2.1985,2.2637,15.35939375,42609000000,571753000
BKR,Baker Hughes Company,31.06,31105582597.18147,,1.4928011,-0.5963,-0.6089,11.79498969,33964800000.000004,1001470000
EBAY,eBay Inc.,48.875,26522461440.798466,,2.72692191,-5.4793,-3.3405,10.93636148,24979900000,542659000
RS,Reliance Steel & Aluminum Co.,224.17,13156739802.57369,7.41386359,0.79437697,31.0681,21.9659,5.08929065,11868100000,58690900
M,Macy's Inc,23.4598,6360232549.488528,4.81053816,0.24931212,4.9224,4.5541,4.25545699,11675500000,271112000
JEF,Jefferies Financial Group Inc.,39.05,8830556880.46256,10.68075117,1.20591382,3.7533,6.1311,4.49204637,11974700000,226135000
AEE,Ameren Corporation,86.98,22486259841.562515,21.8190009,3.03422881,4.0133,3.8432,13.2648904,35970700000,258522000
PEG,Public Service Enterprise Group Incorporated,61.13,30500797994.17335,44.5154185,3.19038097,1.3719,-1.2857,17.72641928,47799000000,498950000
R,"Ryder System, Inc.",92.52,4649231412.461246,5.85365854,0.41858363,16.4589,9.6541,4.0183489,10381700000,50251100
AGR,"Avangrid, Inc.",42.23,16327140183.360294,18.18025011,1.87718452,2.3216,1.9717,9.29269284,25822600000,386624000
IP,International Paper Company,38.05,13533244227.852268,7.24029182,0.65050886,5.3113,2.8593,7.56420261,18792700000,355670000
DQ,DAQO New Energy Corp.,43.895,3424324780,2.14104554,0.84569875,21.8058,9.7575,0.70029795,2572110000,74979744.2
SM,SM Energy Company,32.25,3960172581.855204,3.22076055,1.16304707,10.4559,0.2929,1.87091595,5747130000,122796000
MUR,Murphy Oil Corporation,43.2,6715668060.040495,7.26544622,1.66076333,6.2065,6.1283,3.46421404,9230000000,155455000
CZR,"Caesars Entertainment, Inc.",50.945,10931070764.494946,,1.05898782,-5.5374,-4.8294,13.29538724,31369600000,214566000
CRK,"Comstock Resources, Inc.",11.87,2774703690.4340076,3.62180709,1.03416405,4.1459,-1.1191,2.00696028,7299440000,233758000
BIIB,Biogen Inc.,284.86,41020237989.91788,14.77926379,4.35144041,19.6813,10.4017,16.27535659,40375800000,144001000
CIVI,"Civitas Resources, Inc.",64.605,5498582752.525136,4.94529859,1.66884639,13.8517,4.7401,2.07933904,4649440000,85110800
RKT,"Rocket Companies, Inc.",9.305,18336972459.36325,11.27303384,3.63883474,0.8872,2.3225,14.35104353,31607600000,121779000
WEC,"WEC Energy Group, Inc.",92.9,29303867686.689667,21.26289251,3.1743525,4.3741,4.111,17.53223332,44791600000,315435000
TT,Trane Technologies plc,175.61,40444264103.86618,25.58236994,2.67480807,6.9912,5.8745,17.07964891,37652800000,230307000
TROW,"T. Rowe Price Group, Inc.",114.455,25576665399.496296,17.38162143,4.02545065,6.7224,6.7,9.4838626,,223465000
SIRI,Sirius XM Holdings Inc.,5.87,22831584559.814186,20.2739726,2.60977225,0.2956,0.3191,12.71913332,32777300000.000004,3889540000
KD,"Kyndryl Holdings, Inc.",13.05,2959610442.1123,,0.16866333,-8.7366,-10.3434,2.09431173,4362640000,226800000
GFS,GlobalFoundries Inc.,57.685,31442536783.026924,39.62276771,4.17108734,1.5329,-0.4949,12.09662382,25886600000,540142000
CNP,"CenterPoint Energy, Inc (Holding Co)",29.928,18840742624.259315,12.28113644,2.17683458,2.4271,2.2806,13.40581907,33650900000,629536000
HSY,The Hershey Company,222.915,45715980562.48862,28.57142857,4.47083372,10.1379,7.1117,19.60743084,50363300000,205082777
PPL,PPL Corporation,29.505,21725070777.313877,31.26846771,3.07728655,0.949,0.1687,13.95059753,32134800000,736318000
JBL,Jabil Inc.,76.58,10206203303.208805,11.19035195,0.30838881,7.0533,6.8975,4.94327806,12150200000,133275000
CG,The Carlyle Group Inc.,35.44,12886172516.193056,7.40531728,2.16829938,4.8694,8.2044,8.00502464,16727099999.999998,363605000
LBTYA,Liberty Global plc,21.305,10009482236.116177,1.8088642,1.41877436,11.9868,23.5924,8.48718924,18794500000,459753000
PAGP,"Plains GP Holdings, L.P.",13.045,2534461600.288774,12.628241,0.04603021,1.0722,0.3093,9.28460103,22799500000,194286000
TDG,Transdigm Group Inc.,706.54,38417829632.47737,52.88934533,7.43355775,13.4373,13.4021,22.48865482,46699800000,54374600
ADT,ADT Inc.,8.63,7410777905.491861,,1.2694426,-0.0449,-0.4129,7.02187347,16681700000,913467525
OLN,Olin Corporation,62.555,8567585635.207294,7.07604717,0.91993857,9.0635,8.9354,4.62908012,10040800000,136961000
MCO,Moody's Corporation,316.22,57931500601.11491,38.1496956,10.28000035,8.4188,11.7829,26.61723466,51106900000,183200000
IFF,"International Flavors & Fragrances, Inc.",111.81,28507328756.148952,,2.25879069,-6.8784,1.1029,16.19209809,34136699999.999996,254962000
PAA,"Plains All American Pipeline, L.P.",12.415,8669800528.934797,8.93361825,0.15871708,1.4507,0.5489,9.16943651,20556000000,698333000
ATVI,"Activision Blizzard, Inc",76.155,59600830590.30917,35.96038303,8.21602419,2.1448,3.4426,21.93208043,51356300000,782625000
OMC,Omnicom Group Inc.,84.83,17298204418.21951,13.6877247,1.23229743,6.2708,6.5297,8.92121339,16996300000,203916000
ECL,Ecolab Inc.,150.755,42939255298.86611,38.81513569,3.14180899,3.9502,3.9083,22.07467344,50212500000,284828000
BEN,"Franklin Resources, Inc.",31.735,15875689073.15739,12.15093743,1.82898621,2.5312,2.5297,9.49741339,17436200000,500258000
BEPC,Brookfield Renewable Corporation,31.32,5393883060.046228,16.5753206,3.02405448,1.8793,2.6147,11.82697649,34170199999.999996,361818165
MGM,MGM Resorts International,40.01,15364651341.531332,14.02147155,1.28087847,2.9664,2.4132,19.50106016,41440900000,384020000
ROST,"Ross Stores, Inc.",119.325,41092070992.15915,28.99507365,2.21960422,4.1408,4.8697,18.57190335,34564300000,344371000
CBRE,CBRE Group Inc,84.01,26542834612.95809,13.94903301,0.87954661,6.1473,5.4062,13.22602963,25727200000,315949000
DGX,Quest Diagnostics Incorporated,146.2,16650348150.040514,14.35046955,1.66935496,10.3444,15.5312,8.95808693,18531400000,113887000
EVRG,"Evergy, Inc.",61.718,14166527439.23421,17.81252705,2.49706118,3.4745,3.8314,11.22494663,25343400000,229536000
GWW,"W.W. Grainger, Inc.",576.33,29121528762.128178,20.33074483,1.97622381,28.2897,19.9808,13.73120955,27618600000,50529300
AN,"AutoNation, Inc.",123.94,6143997336.736695,4.967668,0.25251456,24.5596,18.3067,4.81492297,10703100000,49572400
LUV,Southwest Airlines Company,35.535,21098978800.624996,45.85020243,0.90394558,0.9088,0.87,7.87223761,17139000000,593752000
CE,Celanese Corporation Celanese Corporation,121.98,13226055986.698257,7.96583615,1.36900514,15.2307,16.8623,7.15632724,13111000000,108428000
AA,Alcoa Corporation,50.59,8951251142.104836,,0.7335372,-0.7158,-0.5646,4.87590488,9815040000,176937000
MTDR,Matador Resources Company,64.495,7620827217.44575,6.85718945,2.64009602,9.9633,4.909,3.91279164,6820990000,118162000
CMS,CMS Energy Corporation,62.76,18216190083.56985,14.02977032,2.17079978,4.4631,4.6563,14.32914154,31270400000,290252000
CAH,"Cardinal Health, Inc.",77.03,20192185463.587475,,0.11165322,-3.9712,-3.3441,9.62258013,19979600000,262134000
AJG,Arthur J. Gallagher & Co.,195.41,41200243165.89525,37.28119109,4.93263282,5.3061,5.1904,18.72117345,42190300000,210840000
ARW,"Arrow Electronics, Inc.",116.01,7135572957.198193,5.48787904,0.2070399,21.6489,15.1011,4.7423593,9504910000,61508300
MSI,"Motorola Solutions, Inc.",253.06,42312441104.6397,37.38262825,5.00052722,6.9972,7.1717,21.27342767,43994900000,167203000
SWKS,"Skyworks Solutions, Inc.",109.24,17495994390.355885,14.26170407,3.26452457,7.8355,7.8089,8.73335274,15565200000,160161000
OTIS,Otis Worldwide Corporation,81.128,33796792570.838028,27.92297111,2.47567427,2.9304,2.8883,17.76762673,32898600000,416586000
LAD,"Lithia Motors, Inc.",255.04,6972387973.057949,5.57538648,0.25066866,44.9825,36.5552,6.23647652,13069400000,27338400
YUM,"Yum! Brands, Inc.",129.155,36381397746.86893,33.65730647,5.51609861,4.4515,5.2152,21.35132367,41911300000,281688000
OC,Owens Corning Inc,92.21,8617606075.70785,6.7767306,0.93097543,13.7,9.5398,4.98749907,10092000000,93456300
PPG,"PPG Industries, Inc.",127.56,29980093449.209896,29.39614976,1.70694596,4.3492,4.32,16.47261726,35595100000,235027000
ROP,"Roper Technologies, Inc.",425.57,45132571675.80304,39.00359389,8.25169046,11.2221,11.1273,22.99726413,52016100000,106052000
CAG,"ConAgra Brands, Inc.",36.985,17627882629.940346,25.76496361,1.45617138,1.4209,1.842,12.24635994,27284300000,476623000
GT,The Goodyear Tire & Rubber Company,10.725,3033684575.7364864,3.70543464,0.15497193,3.0315,2.8939,5.33933003,11401700000,282861000
CPE,Callon Petroleum Company,41.94,2583861377.844696,2.1720252,0.83168548,20.0205,7.2579,2.30853609,4535080000,61608500
EXPD,"Expeditors International of Washington, Inc.",106.01,16870048158.891293,11.32559509,0.92427197,9.6003,8.2657,7.12915504,12769700000,159136000
TIGO,Millicom International Cellular S.A.,17.2,2935424066.0625496,3.40301315,0.53095647,5.1046,4.5802,4.58794886,8945650000,170867000
WHR,Whirlpool Corporation,153.781,8377736304.936283,24.82600851,0.41115261,6.3082,28.3466,5.73784097,11470600000,54478400
DVA,DaVita Inc.,81.435,7337293514.049168,11.88088371,0.65036607,7.0764,8.8992,9.43237023,20759700000,90100000
AL,Air Lease Corporation,44.51,4935807191.524194,,2.1549275,-1.1046,3.5664,10.60070396,21097100000,110892000
ZBH,"Zimmer Biomet Holdings, Inc.",125.85,26409922261.543133,95.45040946,3.7010589,1.3238,1.9088,14.86799597,27162200000,209852000
HLT,Hilton Worldwide Holdings Inc.,143.84,38902396321.05812,37.5948249,4.85722568,3.8815,1.4591,22.32846698,41324500000,270456000
PAYX,"Paychex, Inc.",114.775,41372548143.73529,27.96457112,8.50165442,4.0674,3.8359,19.09425919,44491000000,360467000
CTAS,Cintas Corporation,437.2,44428470889.87491,35.5787538,5.39536349,12.5278,11.6527,22.58336732,50737900000,101620000
OGN,Organon & Co.,29.385,7474498332.713928,7.54498261,1.19230382,3.9827,5.3283,7.53127171,14168600000,254364000
BERY,"Berry Global Group, Inc.",60.29,7344582650.00551,10.32129068,0.52051604,5.9039,5.7681,7.52237816,14244800000,121821000
ALB,Albemarle Corporation,272.67,31944052446.756073,21.36152015,5.93672368,13.2646,1.0612,17.01118817,33520699999.999996,117153000
NRG,"NRG Energy, Inc.",33.565,7162395893.472296,4.28767437,0.25774243,7.8714,8.9265,7.2953604,16929500000,213389000
HOLX,"Hologic, Inc.",82.23,20214911192.85397,16.17497656,4.29987711,5.1658,5.1291,10.11728113,16488300000,245834000
AMCR,Amcor plc,11.815,17592765480.494564,21.65639725,1.19693314,0.554,0.529,11.95105566,22865800000,1489020000
ODFL,"Old Dominion Freight Line, Inc.",323.205,35708215627.24848,28.58256052,6.0664001,11.7548,8.8856,17.72686893,27660000000,110482000
BWA,BorgWarner Inc.,46.315,10844839586.220797,13.35910029,0.70571004,3.4546,2.2422,6.85383996,10745800000,234154000
DKS,Dick's Sporting Goods Inc,128.04,10680055129.733025,11.20440969,1.00663147,14.8993,13.8702,6.43768446,13947200000,83411533
NFG,National Fuel Gas Company,57.165,5229756971.340074,9.29626977,1.71658072,6.1918,6.1452,3.84767396,8354070000,91485300
DXC,DXC Technology Company,28.14,6474035284.429431,9.20906899,0.42886896,3.132,2.8134,4.91655793,9283000000,230065000
UHAL,U-Haul Holding Company,65.99,12076182332.863241,1.24986283,0.22320299,53.7659,57.2878,7.62532039,13286300000,196077892
K,Kellogg Company,67.81,23142274831.655327,15.55095468,1.56038382,4.3817,4.3382,14.87951383,31321000000,341281000
QSR,Restaurant Brands International Inc.,66.39,20309008692.115383,22.60730436,4.97942475,2.88035586,2.66811688,20.27638039,39194835640,305905001
LGF.A,Lions Gate Entertainment Corporation,7.78,1732949196,,0.49466075,-9.142,-0.8398,1.82521528,3662800000,228721700
JBHT,"J.B. Hunt Transport Services, Inc.",186.52,19311800046.42785,20.81314766,1.35470892,,9.2077,10.41189628,19471800000,103537000
NVR,"NVR, Inc.",5054.69,16154216564.083498,11.4374492,1.79170444,480.1552,320.4839,7.71508577,13025000000,3195890
EXPE,"Expedia Group, Inc.",116,18106542195.4209,42.60984376,1.65971868,2.8989,-1.7965,9.78979074,16743800000,156090452
GPC,Genuine Parts Company,166.13,23451134828.217182,19.9291419,1.10320377,8.3729,6.232,13.44096583,24647100000,141161000
VFC,V.F. Corporation,30.255,11756067682.393105,28.26773115,0.9981189,1.0849,3.5344,9.18740192,18116400000,388566000
WTW,Willis Towers Watson Public Limited Company,250.42,27104864238.62623,10.9270628,3.13757162,22.9504,32.7287,15.62389834,26317300000,108238000
WSM,"Williams-Sonoma, Inc.",130.49,8686384626.681616,7.67929676,0.98196343,16.8358,14.7515,4.90411515,9615020000,66567400.00000001
BBWI,"Bath & Body Works, Inc.",44.155,10085647529.288467,11.63578558,1.32800556,3.8493,4.8828,8.08554199,13472100000,228415000
FYBR,"Frontier Communications Parent, Inc.",29.09,7127166442.524822,15.27075812,1.23209356,1.9421,20.2728,7.02262362,12325300000,245004000
NXST,"Nexstar Media Group, Inc.",202.01,7617482734.479715,8.16205076,1.6265315,25.6987,18.9752,7.63485691,13718000000,37708400
CDW,CDW Corporation,193.6,26211694987.81727,25.40748725,1.11123939,7.7105,7.0363,16.81883191,27830500000,135391000
PKG,Packaging Corporation of America,139.31,12890978364.715195,12.57186975,1.4840138,11.0604,11.03,7.68984649,,92534500
PPC,Pilgrim's Pride Corporation,24.145,5709552897.971452,6.40797712,0.34224343,3.8912,0.127,4.51854953,8589690000.000001,236469000
KSS,Kohl's Corporation,31.615,3492955530.302477,7.42793792,0.20170686,4.2896,6.3378,5.94711579,11603300000,110484000
ULTA,"Ulta Beauty, Inc.",509.06,25901364355.49841,22.23067285,2.67737802,22.8851,17.9763,14.25323698,23043500000,50880800
NDAQ,"Nasdaq, Inc.",59.4707,29216738199.440193,26.8102455,4.8295053,2.2863,2.26,18.17686932,35650000000,491280000
MATX,"Matson, Inc.",63.34,2393028660.7256527,1.88087313,0.51352674,34.2859,21.4676,1.63751994,3077970000,37780700
A,"Agilent Technologies, Inc.",151.21,44769051070.94277,37.25086733,6.77506133,4.2039,4.18,25.2572163,43096300000,296072000
LULU,lululemon athletica inc.,306.12,40654197968.45733,34.17661675,5.32056084,9.1235,7.4855,22.17253762,42672200000,127602000
APTV,Aptiv PLC,110.36,29901995206.52175,95.80698259,1.76535059,1.1555,1.9431,17.03096846,23307700000,270950000
SWK,"Stanley Black & Decker, Inc.",85.83,13103261814.401115,9.44985523,0.77715977,9.646,10.1579,11.33245014,19681000000,152665000
AWK,"American Water Works Company, Inc.",155.73,28316056656.312374,21.68245464,7.49675761,7.2418,6.9396,21.49366789,35482100000,181828000
NI,NiSource Inc,27.645,11227583971.141352,18.00222411,2.19680409,1.661,1.2696,12.69648541,23772900000,406134000
BTU,Peabody Energy Corporation,27.595,3970920331.898349,3.47186831,0.87990885,8.4179,3.2152,1.88274768,3596360000,143900000
EA,Electronic Arts Inc.,129.12,35647478039.06325,40.22913155,4.96406599,3.2242,2.7587,18.94577022,32288100000,276080000
GPOR,Gulfport Energy Corporation,69.59,1341144039.2920454,8.31257158,0.58766656,8.6919,6.485,1.15343621,2508790000,19272100
